#
#--------LOG from Wed 27 Jan 2016 at 16h:23m:54s ---------
#
#voltage(V)	current(A)	timestamp
  -0.025	-3.7736e-10	1453933126
 -10.009	-3.9351e-09	1453933131
 -19.996	-5.2834e-09	1453933136
 -29.979	-6.3443e-09	1453933141
 -39.963	-7.5158e-09	1453933146
 -49.948	-1.0518e-08	1453933151
 -59.951	-2.1157e-08	1453933156
 -69.937	-2.6356e-08	1453933161
 -79.947	-2.8445e-08	1453933166
 -89.960	-3.0877e-08	1453933171
 -99.974	-3.4148e-08	1453933176
-109.988	-3.7710e-08	1453933181
-120.001	-4.2516e-08	1453933186
-130.015	-4.6805e-08	1453933191
-140.047	-5.3459e-08	1453933196
-150.057	-5.6414e-08	1453933201
-160.042	-6.3961e-08	1453933206
-170.028	-6.7300e-08	1453933211
-180.012	-6.8146e-08	1453933216
-189.995	-8.4281e-08	1453933221
-199.979	-1.0461e-07	1453933226
-209.965	-1.2930e-07	1453933231
-219.950	-1.5055e-07	1453933236
-229.974	-1.8177e-07	1453933241
-239.990	-2.6284e-07	1453933246
-250.006	-3.3995e-07	1453933251
-260.020	-3.7352e-07	1453933256
-270.033	-4.2026e-07	1453933261
-280.047	-4.3491e-07	1453933266
-290.061	-4.9359e-07	1453933271
-300.075	-5.1869e-07	1453933276
-310.079	-6.0732e-07	1453933281
-320.064	-6.3928e-07	1453933286
-330.050	-7.1251e-07	1453933291
-340.035	-8.4092e-07	1453933296
-350.021	-8.9618e-07	1453933301
-359.997	-1.1063e-06	1453933314
-369.982	-1.0952e-06	1453933319
-379.981	-1.1219e-06	1453933324
-389.996	-1.2037e-06	1453933329
-400.028	-1.3761e-06	1453933334
-410.042	-1.5074e-06	1453933339
-420.054	-1.6997e-06	1453933344
-430.067	-1.8957e-06	1453933349
-440.081	-1.9056e-06	1453933354
-450.094	-2.0691e-06	1453933359
-460.082	-1.8010e-06	1453933364
-470.066	-2.0538e-06	1453933369
-480.070	-2.1104e-06	1453933374
-490.053	-2.1191e-06	1453933379
-500.038	-2.4715e-06	1453933384
-510.023	-2.3096e-06	1453933389
-520.008	-2.4043e-06	1453933394
-530.004	-2.1906e-06	1453933399
-540.018	-2.3017e-06	1453933404
-550.034	-2.4786e-06	1453933409
-560.066	-2.3538e-06	1453933414
-570.078	-2.1119e-06	1453933419
-580.092	-2.3333e-06	1453933424
-590.107	-2.4385e-06	1453933429
-600.119	-2.2961e-06	1453933434
