#
#--------LOG from Thu 07 Jan 2016 at 17h:15m:39s ---------
#
#voltage(V)	current(A)	timestamp
  -0.024	-3.9196e-08	1452208227
 -10.011	-2.0464e-07	1452208232
 -19.998	-2.9730e-07	1452208237
 -29.983	-3.6938e-07	1452208242
 -39.968	-4.3156e-07	1452208247
 -49.954	-4.8584e-07	1452208252
 -59.958	-5.4372e-07	1452208257
 -69.943	-5.9028e-07	1452208262
 -79.954	-6.3448e-07	1452208267
 -89.967	-6.7601e-07	1452208272
 -99.982	-7.1426e-07	1452208278
-109.995	-7.5458e-07	1452208283
-120.007	-7.9034e-07	1452208288
-130.022	-8.2890e-07	1452208293
-140.054	-8.6650e-07	1452208298
-150.065	-9.1291e-07	1452208303
-160.051	-9.4627e-07	1452208308
-170.037	-9.9485e-07	1452208313
-180.011	-1.0393e-06	1452208325
-189.995	-1.0902e-06	1452208330
-199.978	-1.1393e-06	1452208335
-209.964	-1.1813e-06	1452208340
-219.950	-1.2451e-06	1452208345
-229.973	-1.3332e-06	1452208350
-239.987	-1.4024e-06	1452208355
-250.002	-1.4860e-06	1452208360
-260.016	-1.6114e-06	1452208365
-270.028	-1.7872e-06	1452208370
-280.042	-2.1787e-06	1452208375
-290.056	-2.7129e-06	1452208380
-300.071	-3.4052e-06	1452208385
-310.075	-4.3163e-06	1452208390
-320.061	-5.3999e-06	1452208395
-330.048	-6.6206e-06	1452208400
-340.034	-8.0498e-06	1452208405
-350.021	-9.6555e-06	1452208410
-359.996	-1.1255e-05	1452208419
-369.981	-1.3046e-05	1452208424
-379.981	-1.5004e-05	1452208429
-389.995	-1.7048e-05	1452208434
-400.027	-1.9227e-05	1452208439
-410.041	-2.1383e-05	1452208444
-420.053	-2.3668e-05	1452208449
-430.066	-2.6240e-05	1452208454
-440.081	-2.8721e-05	1452208459
-450.093	-3.1392e-05	1452208464
-460.082	-3.4219e-05	1452208469
-470.067	-3.7001e-05	1452208474
-480.070	-3.9605e-05	1452208479
-490.054	-4.2663e-05	1452208484
-500.040	-4.5748e-05	1452208489
-510.025	-4.8865e-05	1452208494
-520.011	-5.2101e-05	1452208499
-530.008	-5.5344e-05	1452208504
-540.021	-5.8733e-05	1452208509
-550.036	-6.2123e-05	1452208514
-560.069	-6.5683e-05	1452208519
-570.082	-6.9168e-05	1452208524
-580.096	-7.2665e-05	1452208529
-590.110	-7.6249e-05	1452208534
-600.124	-8.0192e-05	1452208539
