#
#--------LOG from Thu 18 Feb 2016 at 18h:38m:56s ---------
#
#voltage(V)	current(A)	timestamp
  +0.033	-8.2580e-10	1455842034
  -9.965	-4.7092e-09	1455842039
 -19.945	-5.6512e-09	1455842044
 -29.942	-6.9765e-09	1455842049
 -39.935	-1.6169e-08	1455842054
 -49.933	-2.2002e-08	1455842059
 -59.913	-2.4663e-08	1455842064
 -69.910	-2.5986e-08	1455842069
 -79.924	-2.7315e-08	1455842075
 -89.921	-2.8044e-08	1455842080
 -99.937	-2.8427e-08	1455842085
-109.952	-2.9639e-08	1455842090
-119.963	-3.1078e-08	1455842095
-129.960	-3.2161e-08	1455842100
-139.975	-3.5038e-08	1455842105
-149.988	-3.7147e-08	1455842110
-159.985	-3.6359e-08	1455842115
-169.964	-3.9705e-08	1455842120
-179.961	-3.9939e-08	1455842125
-189.953	-4.2676e-08	1455842130
-199.950	-4.4535e-08	1455842135
-209.928	-4.8857e-08	1455842140
-219.925	-5.3395e-08	1455842145
-229.937	-5.0368e-08	1455842150
-239.953	-4.9151e-08	1455842155
-249.950	-5.2565e-08	1455842160
-259.966	-5.4887e-08	1455842165
-269.977	-5.5925e-08	1455842170
-279.973	-5.6948e-08	1455842175
-289.989	-6.4085e-08	1455842180
-300.005	-7.2287e-08	1455842185
-310.002	-7.4239e-08	1455842190
-319.981	-7.9131e-08	1455842195
-329.978	-8.6722e-08	1455842200
-339.970	-9.0964e-08	1455842205
-349.967	-1.0186e-07	1455842210
-359.946	-9.8088e-08	1455842215
-369.943	-1.1343e-07	1455842220
-379.950	-1.1481e-07	1455842225
-389.967	-1.2623e-07	1455842230
-399.966	-1.2536e-07	1455842235
-409.981	-1.4092e-07	1455842240
-419.992	-1.5264e-07	1455842245
-429.989	-1.6368e-07	1455842250
-440.006	-1.6960e-07	1455842255
-450.022	-2.3110e-07	1455842260
-460.020	-2.3365e-07	1455842265
-469.999	-2.3808e-07	1455842270
-479.996	-2.6201e-07	1455842275
-489.988	-3.3775e-07	1455842280
-499.985	-3.3870e-07	1455842285
-509.964	-3.9102e-07	1455842290
-519.960	-3.8892e-07	1455842295
-529.966	-4.0790e-07	1455842300
-539.983	-3.5823e-07	1455842305
-549.983	-4.1718e-07	1455842310
-560.000	-4.6816e-07	1455842315
-570.011	-4.0111e-07	1455842320
-580.032	-6.1339e-07	1455842325
-590.032	-7.2404e-07	1455842330
-600.045	-8.7957e-07	1455842336
