# IV test from Tue, 29 Dec 2015 12:45:14 -0600 (CST) +242441000 nsec
#Test Parameters:
#   HV Supply:      Keithley2410
#   Voltage Start:  0
#   Voltage Stop:   600
#   Voltage Step:   5
#   Delay(s):       1
#   Compliance(uA): 100
#voltage(V)	current(A)	timestamp
  +0.000	-1.425922e-09	2015-12-29 18:45:14.242441000Z
  -5.000	-1.996377e-08	2015-12-29 18:45:15.832699000Z
 -10.000	-3.033892e-08	2015-12-29 18:45:17.465612000Z
 -15.000	-3.821390e-08	2015-12-29 18:45:19.051603001Z
 -20.000	-4.475465e-08	2015-12-29 18:45:20.638165000Z
 -25.000	-5.033456e-08	2015-12-29 18:45:22.219283001Z
 -30.000	-5.520832e-08	2015-12-29 18:45:23.801007000Z
 -35.000	-5.973168e-08	2015-12-29 18:45:25.383409001Z
 -40.000	-6.399073e-08	2015-12-29 18:45:26.966192000Z
 -45.000	-6.800160e-08	2015-12-29 18:45:28.557802001Z
 -50.000	-7.205152e-08	2015-12-29 18:45:30.140460000Z
 -55.000	-7.806983e-08	2015-12-29 18:45:31.723111000Z
 -60.000	-8.939935e-08	2015-12-29 18:45:33.314169001Z
 -65.000	-9.951307e-08	2015-12-29 18:45:34.905897001Z
 -70.000	-1.077871e-07	2015-12-29 18:45:36.487952000Z
 -75.000	-1.148815e-07	2015-12-29 18:45:38.070324000Z
 -80.000	-1.204181e-07	2015-12-29 18:45:39.651712000Z
 -85.000	-1.250986e-07	2015-12-29 18:45:41.243063000Z
 -90.000	-1.287960e-07	2015-12-29 18:45:42.825836000Z
 -95.000	-1.323252e-07	2015-12-29 18:45:44.408438000Z
-100.000	-1.356087e-07	2015-12-29 18:45:45.990381001Z
-105.000	-1.389630e-07	2015-12-29 18:45:47.572100000Z
-110.000	-1.421535e-07	2015-12-29 18:45:49.160643000Z
-115.000	-1.453936e-07	2015-12-29 18:45:50.743099000Z
-120.000	-1.481209e-07	2015-12-29 18:45:52.325528000Z
-125.000	-1.517537e-07	2015-12-29 18:45:53.907936000Z
-130.000	-1.548853e-07	2015-12-29 18:45:55.490395000Z
-135.000	-1.578784e-07	2015-12-29 18:45:57.081629000Z
-140.000	-1.612209e-07	2015-12-29 18:45:58.672932000Z
-145.000	-1.645155e-07	2015-12-29 18:46:00.260880000Z
-150.000	-1.672082e-07	2015-12-29 18:46:01.849176000Z
-155.000	-1.709643e-07	2015-12-29 18:46:03.432213001Z
-160.000	-1.740676e-07	2015-12-29 18:46:05.014656000Z
-165.000	-1.779125e-07	2015-12-29 18:46:06.606023000Z
-170.000	-1.809779e-07	2015-12-29 18:46:08.194076001Z
-175.000	-1.843223e-07	2015-12-29 18:46:09.776891001Z
-180.000	-1.874707e-07	2015-12-29 18:46:11.358685000Z
-185.000	-1.908440e-07	2015-12-29 18:46:12.941882000Z
-190.000	-1.946027e-07	2015-12-29 18:46:14.533963000Z
-195.000	-1.976285e-07	2015-12-29 18:46:16.116481000Z
-200.000	-2.016026e-07	2015-12-29 18:46:17.698308000Z
-205.000	-2.052923e-07	2015-12-29 18:46:19.280921000Z
-210.000	-2.085853e-07	2015-12-29 18:46:20.863318000Z
-215.000	-2.122490e-07	2015-12-29 18:46:22.445084000Z
-220.000	-2.163734e-07	2015-12-29 18:46:24.027503000Z
-225.000	-2.199274e-07	2015-12-29 18:46:25.609838000Z
-230.000	-2.233805e-07	2015-12-29 18:46:27.192192000Z
-235.000	-2.264198e-07	2015-12-29 18:46:28.774693001Z
-240.000	-2.303231e-07	2015-12-29 18:46:30.358640000Z
-245.000	-2.337074e-07	2015-12-29 18:46:31.941056001Z
-250.000	-2.377485e-07	2015-12-29 18:46:33.532332000Z
