#
#--------LOG from Wed 16 Mar 2016 at 15h:53m:17s ---------
#
#voltage(V)	current(A)	timestamp
  +0.032	-6.5279e-10	1458161439
  -9.964	-4.5674e-09	1458161444
 -19.944	-7.3606e-09	1458161449
 -29.940	-9.7840e-09	1458161454
 -39.933	-1.5023e-08	1458161459
 -49.931	-1.8903e-08	1458161464
 -59.911	-2.5255e-08	1458161469
 -69.908	-3.6846e-08	1458161474
 -79.922	-5.0240e-08	1458161479
 -89.919	-5.6824e-08	1458161484
 -99.935	-6.0585e-08	1458161489
-109.950	-6.7917e-08	1458161494
-119.962	-7.5882e-08	1458161499
-129.959	-8.2960e-08	1458161504
-139.975	-9.0122e-08	1458161509
-149.988	-1.1119e-07	1458161514
-159.985	-1.2884e-07	1458161519
-169.964	-1.3828e-07	1458161524
-179.960	-1.2956e-07	1458161529
-189.952	-1.4308e-07	1458161534
-199.949	-1.5320e-07	1458161539
-209.928	-1.7315e-07	1458161544
-219.924	-1.7169e-07	1458161549
-229.936	-1.8707e-07	1458161554
-239.952	-1.8776e-07	1458161559
-249.950	-2.2043e-07	1458161564
-259.965	-1.4605e-06	1458161577
-269.977	-1.7673e-05	1458161585
-279.978	-5.8633e-05	1458161590
-288.184	-9.9998e-05	1458161595
