#
#--------LOG from Thu 28 Jan 2016 at 13h:51m:25s ---------
#
-150.049	-1.400126e-09	1454010702.0
-150.0497	-6.935543e-09	1454010714.41
-150.0495	-4.184292e-09	1454010726.83
-150.0491	-1.15432e-08	1454010739.24
-150.0494	-5.59786e-09	1454010751.66
-150.0499	-1.515366e-08	1454010764.08
-150.0499	-1.084382e-08	1454010776.49
-150.0496	-1.278728e-08	1454010788.91
-150.0495	-6.049831e-08	1454010801.32
-150.05	-1.097644e-06	1454010813.73
-150.0497	-1.155098e-06	1454010826.14
-150.0493	-1.130045e-06	1454010838.15
-150.0495	-1.139983e-06	1454010850.55
-150.0495	-1.150712e-06	1454010862.96
-150.0497	-1.162572e-06	1454010875.37
-150.0499	-1.156155e-06	1454010887.78
-150.0503	-1.165127e-06	1454010900.2
-150.0495	-1.166428e-06	1454010912.61
-150.0501	-1.179023e-06	1454010925.02
-150.0504	-1.180989e-06	1454010937.42
-150.0511	-1.144565e-06	1454010949.83
-150.0507	-1.123263e-06	1454010962.23
-150.0507	-1.097009e-06	1454010974.64
-150.0508	-1.089929e-06	1454010987.04
-150.0507	-1.065655e-06	1454010999.45
-150.05	-1.061238e-06	1454011011.85
-150.05	-1.065465e-06	1454011024.26
-150.0498	-1.068274e-06	1454011036.66
-150.0496	-1.079666e-06	1454011049.07
-150.0497	-1.08923e-06	1454011061.48
-150.0502	-1.096831e-06	1454011073.88
-150.0495	-1.094722e-06	1454011086.29
-150.0502	-1.080716e-06	1454011098.69
-150.0504	-1.062667e-06	1454011111.1
-150.0507	-1.066564e-06	1454011123.51
-150.0508	-1.05482e-06	1454011135.91
-150.0508	-1.039485e-06	1454011148.32
-150.0506	-1.059055e-06	1454011160.73
-150.0511	-1.039575e-06	1454011173.14
-150.0503	-1.07012e-06	1454011185.54
-150.0501	-1.070492e-06	1454011197.95
-150.0506	-1.068302e-06	1454011210.36
-150.0505	-1.075761e-06	1454011222.76
-150.0501	-1.073995e-06	1454011235.17
-150.0501	-1.073968e-06	1454011247.58
-150.0502	-1.071574e-06	1454011259.98
-150.0504	-1.056019e-06	1454011272.39
-150.0504	-1.054267e-06	1454011284.8
-150.0503	-1.059793e-06	1454011297.2
-150.0507	-1.0637e-06	1454011309.61
-150.051	-1.064286e-06	1454011322.01
-150.0508	-1.073998e-06	1454011334.42
-150.0504	-1.093429e-06	1454011346.83
-150.0507	-1.102866e-06	1454011359.24
-150.05	-1.105958e-06	1454011371.64
-150.0506	-1.105436e-06	1454011384.05
-150.0508	-1.101458e-06	1454011396.46
-150.0505	-1.099928e-06	1454011408.86
-150.0506	-1.09287e-06	1454011421.27
-150.0501	-1.10606e-06	1454011433.67
-150.0499	-1.10384e-06	1454011446.07
-150.0499	-1.119047e-06	1454011458.48
-150.05	-1.125119e-06	1454011470.89
-150.0504	-1.136937e-06	1454011483.29
-150.0508	-1.147388e-06	1454011495.7
-150.0505	-1.162498e-06	1454011508.1
-150.0514	-1.172185e-06	1454011520.51
-150.0511	-1.172018e-06	1454011532.91
-150.0509	-1.162839e-06	1454011545.32
-150.0509	-1.169736e-06	1454011557.73
-150.0505	-1.178742e-06	1454011570.13
-150.0507	-1.166833e-06	1454011582.54
-150.0505	-1.183881e-06	1454011594.94
-150.0514	-1.19476e-06	1454011607.35
-150.0507	-1.21677e-06	1454011619.76
-150.0506	-1.230099e-06	1454011632.16
-150.0508	-1.254782e-06	1454011644.57
-150.0509	-1.263957e-06	1454011656.97
-150.0502	-1.272651e-06	1454011669.38
-150.0506	-1.277897e-06	1454011681.79
-150.0501	-1.287458e-06	1454011694.19
-150.0502	-1.288136e-06	1454011706.6
-150.0508	-1.305978e-06	1454011719.01
-150.0511	-1.30592e-06	1454011731.42
-150.0513	-1.317365e-06	1454011743.83
-150.0512	-1.342641e-06	1454011756.23
-150.0516	-1.36833e-06	1454011768.64
-150.0511	-1.381701e-06	1454011781.04
-150.0512	-1.402085e-06	1454011793.45
-150.0506	-1.413617e-06	1454011805.86
-150.0506	-1.418824e-06	1454011818.26
-150.0506	-1.430619e-06	1454011830.67
-150.0513	-1.442694e-06	1454011843.08
-150.0512	-1.461493e-06	1454011855.48
-150.0502	-1.474127e-06	1454011867.89
-150.0509	-1.493286e-06	1454011880.3
-150.0507	-1.496334e-06	1454011892.7
-150.0509	-1.519612e-06	1454011905.11
-150.051	-1.542111e-06	1454011917.52
-150.0509	-1.572847e-06	1454011929.92
-150.051	-1.594152e-06	1454011942.33
-150.0506	-1.602266e-06	1454011954.74
-150.051	-1.619778e-06	1454011967.14
-150.0505	-1.629199e-06	1454011979.55
-150.0503	-1.643992e-06	1454011991.95
-150.0505	-1.657642e-06	1454012004.36
-150.0509	-1.673056e-06	1454012016.77
-150.0513	-1.711555e-06	1454012029.17
-150.051	-1.736199e-06	1454012041.58
-150.0515	-1.769706e-06	1454012053.99
-150.0511	-1.774968e-06	1454012066.39
-150.0512	-1.807873e-06	1454012078.8
-150.0518	-1.816384e-06	1454012091.2
-150.0516	-1.828296e-06	1454012103.61
-150.0515	-1.844379e-06	1454012116.02
-150.0516	-1.856889e-06	1454012128.42
-150.051	-1.870165e-06	1454012140.83
-150.0508	-1.893031e-06	1454012153.24
-150.0513	-1.91901e-06	1454012165.64
-150.0509	-1.948412e-06	1454012178.05
-150.0511	-1.982384e-06	1454012190.45
-150.0515	-1.997403e-06	1454012202.86
-150.0509	-2.022101e-06	1454012215.27
-150.0512	-2.043453e-06	1454012227.67
-150.051	-2.065833e-06	1454012240.08
-150.0511	-2.079682e-06	1454012252.48
-150.051	-2.105056e-06	1454012264.89
-150.0511	-2.120318e-06	1454012277.3
-150.0506	-2.146678e-06	1454012289.7
-150.0512	-2.182073e-06	1454012302.11
-150.0508	-2.204298e-06	1454012314.51
-150.0508	-2.235957e-06	1454012326.92
-150.051	-2.262924e-06	1454012339.33
-150.0507	-2.281563e-06	1454012351.74
-150.0508	-2.30824e-06	1454012364.14
-150.0512	-2.323899e-06	1454012376.55
-150.0517	-2.349517e-06	1454012388.96
-150.0513	-2.360022e-06	1454012401.37
-150.0518	-2.383083e-06	1454012413.77
-150.051	-2.394981e-06	1454012426.18
-150.0512	-2.424975e-06	1454012438.58
-150.0519	-2.451272e-06	1454012450.99
-150.0511	-2.487091e-06	1454012463.39
-150.0513	-2.512682e-06	1454012475.8
-150.052	-2.532732e-06	1454012488.21
-150.0506	-2.562548e-06	1454012500.61
-150.0515	-2.585222e-06	1454012513.02
-150.051	-2.611997e-06	1454012525.43
-150.0513	-2.625717e-06	1454012537.83
-150.0511	-2.630179e-06	1454012550.24
-150.0508	-2.641385e-06	1454012562.65
-150.0507	-2.665177e-06	1454012575.05
-150.0517	-2.682942e-06	1454012587.46
-150.0513	-2.717225e-06	1454012599.87
-150.0511	-2.73979e-06	1454012612.27
-150.0513	-2.745116e-06	1454012624.68
-150.0514	-2.760986e-06	1454012637.09
-150.0514	-2.78795e-06	1454012649.49
-150.0513	-2.80021e-06	1454012661.9
-150.0514	-2.82172e-06	1454012674.31
-150.051	-2.837713e-06	1454012686.71
-150.0513	-2.859919e-06	1454012699.12
-150.0515	-2.875357e-06	1454012711.53
-150.0518	-2.90092e-06	1454012723.93
-150.0515	-2.923828e-06	1454012736.34
-150.0511	-2.946444e-06	1454012748.75
-150.0512	-2.966011e-06	1454012761.15
-150.0512	-2.976981e-06	1454012773.56
-150.0514	-2.991405e-06	1454012785.97
-150.0517	-3.00541e-06	1454012798.38
-150.0515	-3.003416e-06	1454012810.78
-150.051	-3.029395e-06	1454012823.19
-150.0519	-3.048221e-06	1454012835.59
-150.0514	-3.073756e-06	1454012848.0
-150.0516	-3.093754e-06	1454012860.41
-150.0519	-3.11075e-06	1454012872.82
-150.0518	-3.126184e-06	1454012885.22
-150.0513	-3.183783e-06	1454012897.63
-150.0513	-3.191926e-06	1454012910.03
-150.0514	-3.222057e-06	1454012922.44
-150.051	-3.207633e-06	1454012934.85
-150.0506	-3.215038e-06	1454012947.25
-150.0505	-3.235411e-06	1454012959.66
-150.051	-3.256588e-06	1454012972.07
-150.0507	-3.269859e-06	1454012984.48
-150.0511	-3.279534e-06	1454012996.88
-150.0517	-3.316449e-06	1454013009.29
-150.0507	-3.335535e-06	1454013021.7
-150.0518	-3.365941e-06	1454013034.11
-150.0511	-3.378143e-06	1454013046.52
-150.0511	-3.399469e-06	1454013058.92
-150.0509	-3.401288e-06	1454013071.33
-150.0514	-3.392146e-06	1454013083.73
-150.0515	-3.408702e-06	1454013096.14
-150.0515	-3.422713e-06	1454013108.55
-150.0513	-3.443784e-06	1454013120.95
-150.0515	-3.458265e-06	1454013133.36
-150.051	-3.482547e-06	1454013145.77
-150.051	-3.507563e-06	1454013158.17
-150.0513	-3.525165e-06	1454013170.58
-150.0514	-3.532834e-06	1454013182.99
-150.0517	-3.53804e-06	1454013195.39
-150.0515	-3.550401e-06	1454013207.8
-150.0514	-3.553937e-06	1454013220.21
-150.0508	-3.563488e-06	1454013232.61
-150.0508	-3.587296e-06	1454013245.02
-150.051	-3.591531e-06	1454013257.42
-150.0517	-3.624485e-06	1454013269.83
-150.0518	-3.615775e-06	1454013282.24
-150.0511	-3.649178e-06	1454013294.64
-150.0513	-3.656139e-06	1454013307.05
-150.0515	-3.680408e-06	1454013319.45
-150.0519	-3.687181e-06	1454013331.86
-150.0516	-3.695839e-06	1454013344.27
-150.0516	-3.698482e-06	1454013356.68
-150.0512	-3.713667e-06	1454013369.08
-150.0513	-3.738836e-06	1454013381.49
-150.0513	-3.742063e-06	1454013393.9
-150.0517	-3.745238e-06	1454013406.3
-150.0514	-3.751635e-06	1454013418.71
-150.0511	-3.770563e-06	1454013431.12
-150.0511	-3.8096e-06	1454013443.52
-150.0515	-3.810972e-06	1454013455.93
-150.0517	-3.816942e-06	1454013468.33
-150.0518	-3.816339e-06	1454013480.74
-150.0522	-3.834708e-06	1454013493.15
-150.0515	-3.843038e-06	1454013505.55
-150.0512	-3.850944e-06	1454013517.96
-150.0512	-3.863733e-06	1454013530.36
-150.0509	-3.886963e-06	1454013542.77
-150.0514	-3.886893e-06	1454013555.18
-150.0513	-3.912879e-06	1454013567.58
-150.0513	-3.904517e-06	1454013579.99
-150.0511	-3.921484e-06	1454013592.4
-150.0515	-3.943912e-06	1454013604.8
-150.0511	-3.953223e-06	1454013617.21
-150.0506	-3.982097e-06	1454013629.62
-150.0516	-3.984987e-06	1454013642.02
-150.0511	-3.9954e-06	1454013654.43
-150.0512	-4.006309e-06	1454013666.84
-150.0518	-4.030651e-06	1454013679.24
-150.0518	-4.023389e-06	1454013691.65
-150.0515	-4.028091e-06	1454013704.06
-150.0509	-4.047493e-06	1454013716.46
-150.0506	-4.055794e-06	1454013728.87
-150.0513	-4.049165e-06	1454013741.28
-150.0512	-4.024667e-06	1454013753.68
-150.0513	-4.011306e-06	1454013766.09
-150.0516	-3.984705e-06	1454013778.5
-150.0515	-4.021445e-06	1454013790.9
-150.051	-4.053672e-06	1454013803.31
-150.0514	-4.071135e-06	1454013815.72
-150.0515	-4.090748e-06	1454013828.12
-150.0511	-4.112735e-06	1454013840.53
-150.0514	-4.113118e-06	1454013852.94
-150.0517	-4.166535e-06	1454013865.34
-150.0515	-4.152987e-06	1454013877.75
-150.0513	-4.156643e-06	1454013890.16
-150.0519	-4.148499e-06	1454013902.57
-150.0519	-4.143608e-06	1454013914.97
-150.052	-4.160297e-06	1454013927.38
-150.0512	-4.174351e-06	1454013939.79
-150.0511	-4.175192e-06	1454013952.19
-150.0506	-4.180083e-06	1454013964.6
-150.0512	-4.191571e-06	1454013977.01
-150.051	-4.186825e-06	1454013989.41
-150.0512	-4.194265e-06	1454014001.82
-150.051	-4.19016e-06	1454014014.23
-150.0515	-4.189174e-06	1454014026.63
-150.0511	-4.207979e-06	1454014039.04
-150.0509	-4.184516e-06	1454014051.45
-150.0513	-4.214236e-06	1454014063.85
-150.0514	-4.228581e-06	1454014076.26
-150.0509	-4.224522e-06	1454014088.67
-150.0508	-4.208481e-06	1454014101.08
-150.0514	-4.214238e-06	1454014113.48
-150.0514	-4.257472e-06	1454014125.89
-150.0518	-4.253445e-06	1454014138.3
-150.0519	-4.25695e-06	1454014150.7
-150.0515	-4.246945e-06	1454014163.11
-150.0514	-4.252944e-06	1454014175.52
-150.0515	-4.261298e-06	1454014187.92
-150.0514	-4.291458e-06	1454014200.33
-150.0514	-4.310285e-06	1454014212.74
-150.0513	-4.330501e-06	1454014225.14
-150.0518	-4.333753e-06	1454014237.55
-150.0518	-4.333957e-06	1454014249.97
-150.0513	-4.362771e-06	1454014262.37
-150.0513	-4.329766e-06	1454014274.78
-150.0519	-4.341971e-06	1454014287.19
-150.0522	-4.349318e-06	1454014299.6
-150.0515	-4.33506e-06	1454014312.0
-150.0514	-4.318234e-06	1454014324.41
-150.0513	-4.334015e-06	1454014336.82
-150.0512	-4.339872e-06	1454014349.22
-150.0513	-4.323861e-06	1454014361.63
-150.0514	-4.315913e-06	1454014374.04
-150.0516	-4.336849e-06	1454014386.45
-150.0517	-4.344319e-06	1454014398.85
-150.0511	-4.345138e-06	1454014411.26
-150.0509	-4.338721e-06	1454014423.67
-150.0512	-4.344718e-06	1454014436.07
-150.0513	-4.343814e-06	1454014448.48
-150.0515	-4.346894e-06	1454014460.88
-150.0511	-4.351937e-06	1454014473.29
-150.0513	-4.357889e-06	1454014485.7
-150.0516	-4.347545e-06	1454014498.1
-150.0521	-4.367102e-06	1454014510.51
-150.0515	-4.358507e-06	1454014522.92
-150.0516	-4.365576e-06	1454014535.32
-150.0512	-4.381301e-06	1454014547.73
-150.0513	-4.378739e-06	1454014560.14
-150.0515	-4.388629e-06	1454014572.54
-150.0513	-4.385633e-06	1454014584.95
-150.0512	-4.383096e-06	1454014597.36
-150.0508	-4.383428e-06	1454014609.77
-150.0508	-4.389823e-06	1454014622.17
-150.0514	-4.396379e-06	1454014634.58
-150.0512	-4.426292e-06	1454014646.99
-150.0515	-4.420771e-06	1454014659.39
-150.0504	-4.417655e-06	1454014671.8
-150.0514	-4.435806e-06	1454014684.21
-150.0518	-4.403197e-06	1454014696.62
-150.0513	-4.412553e-06	1454014709.02
-150.051	-4.432384e-06	1454014721.43
-150.0514	-4.429939e-06	1454014733.84
-150.0514	-4.429706e-06	1454014746.24
-150.0512	-4.435672e-06	1454014758.65
-150.0517	-4.444465e-06	1454014771.05
-150.0515	-4.460606e-06	1454014783.46
-150.0508	-4.475996e-06	1454014795.87
-150.0513	-4.486745e-06	1454014808.27
-150.0513	-4.475689e-06	1454014820.68
-150.0512	-4.484967e-06	1454014833.09
-150.0512	-4.486642e-06	1454014845.49
-150.0517	-4.457597e-06	1454014857.9
-150.0513	-4.483986e-06	1454014870.31
-150.0514	-4.476285e-06	1454014882.71
-150.0515	-4.472552e-06	1454014895.12
-150.0515	-4.469856e-06	1454014907.53
-150.0517	-4.475868e-06	1454014919.94
-150.051	-4.497054e-06	1454014932.34
-150.0514	-4.502027e-06	1454014944.75
-150.0515	-4.52103e-06	1454014957.16
-150.0518	-4.504216e-06	1454014969.56
-150.0515	-4.503794e-06	1454014981.97
-150.0516	-4.48481e-06	1454014994.37
-150.0515	-4.477738e-06	1454015006.78
-150.0518	-4.471867e-06	1454015019.19
-150.0518	-4.473575e-06	1454015031.59
-150.0518	-4.495246e-06	1454015044.0
-150.0523	-4.502296e-06	1454015056.4
-150.0517	-4.568048e-06	1454015068.81
-150.0518	-4.566944e-06	1454015081.22
-150.0521	-4.589107e-06	1454015093.62
-150.0516	-4.565335e-06	1454015106.03
-150.0521	-4.533253e-06	1454015118.44
-150.0517	-4.527771e-06	1454015130.84
-150.0518	-4.525166e-06	1454015143.25
-150.0519	-4.522044e-06	1454015155.66
-150.0508	-4.538764e-06	1454015168.06
-150.0512	-4.540139e-06	1454015180.47
-150.0512	-4.53752e-06	1454015192.87
-150.0515	-4.55525e-06	1454015205.28
-150.0509	-4.569099e-06	1454015217.68
-150.0515	-4.57966e-06	1454015230.09
-150.0512	-4.568788e-06	1454015242.49
-150.0516	-4.553352e-06	1454015254.9
-150.0508	-4.574496e-06	1454015267.3
-150.0512	-4.555974e-06	1454015279.71
-150.0515	-4.54242e-06	1454015292.11
-150.0513	-4.539697e-06	1454015304.52
-150.0518	-4.553678e-06	1454015316.93
-150.0517	-4.544624e-06	1454015329.33
-150.0515	-4.558791e-06	1454015341.73
-150.0518	-4.587229e-06	1454015354.14
-150.0513	-4.601064e-06	1454015366.55
-150.0517	-4.60502e-06	1454015378.95
-150.0513	-4.601496e-06	1454015391.36
-150.0513	-4.599348e-06	1454015403.76
-150.0516	-4.590243e-06	1454015416.17
-150.0518	-4.578211e-06	1454015428.58
-150.0523	-4.58419e-06	1454015440.98
-150.0518	-4.599564e-06	1454015453.39
-150.0523	-4.61564e-06	1454015465.79
-150.0518	-4.615581e-06	1454015478.2
-150.0521	-4.631124e-06	1454015490.61
-150.0515	-4.647161e-06	1454015503.02
-150.0518	-4.644247e-06	1454015515.42
-150.0509	-4.638775e-06	1454015527.83
-150.051	-4.656744e-06	1454015540.24
-150.0513	-4.652371e-06	1454015552.64
-150.0509	-4.630485e-06	1454015565.04
-150.0511	-4.638782e-06	1454015577.45
-150.0512	-4.660117e-06	1454015589.85
-150.051	-4.663128e-06	1454015602.26
-150.0521	-4.65162e-06	1454015614.67
-150.0521	-4.722579e-06	1454015627.07
-150.0517	-4.742803e-06	1454015639.48
-150.0513	-4.724799e-06	1454015651.88
-150.0509	-4.691316e-06	1454015664.29
-150.0508	-4.688064e-06	1454015676.7
-150.0515	-4.672223e-06	1454015689.1
-150.052	-4.670777e-06	1454015701.51
-150.0516	-4.683119e-06	1454015713.91
-150.0515	-4.649611e-06	1454015726.32
-150.0513	-4.6615e-06	1454015738.73
-150.0512	-4.665866e-06	1454015751.14
-150.051	-4.681811e-06	1454015763.54
-150.0505	-4.692491e-06	1454015775.95
-150.0508	-4.693431e-06	1454015788.35
-150.0512	-4.692031e-06	1454015800.76
-150.0508	-4.676894e-06	1454015813.16
-150.0513	-4.731594e-06	1454015825.57
-150.0519	-4.724122e-06	1454015837.98
-150.0521	-4.714882e-06	1454015850.38
-150.0522	-4.736462e-06	1454015862.79
-150.0513	-4.727258e-06	1454015875.19
-150.0513	-4.757133e-06	1454015887.6
-150.0505	-4.736703e-06	1454015900.0
-150.0507	-4.732475e-06	1454015912.41
-150.0517	-4.743686e-06	1454015924.82
-150.0516	-4.735402e-06	1454015937.23
-150.0513	-4.701057e-06	1454015949.64
-150.0519	-4.710737e-06	1454015962.05
-150.0517	-4.71587e-06	1454015974.45
-150.052	-4.64249e-06	1454015986.86
-150.052	-4.63682e-06	1454015999.27
-150.0517	-4.652295e-06	1454016011.68
-150.0519	-4.670764e-06	1454016024.09
-150.0518	-4.659384e-06	1454016036.5
-150.0514	-4.667324e-06	1454016048.91
-150.0513	-4.691563e-06	1454016061.32
-150.0515	-4.704806e-06	1454016073.72
-150.0514	-4.70471e-06	1454016086.13
-150.0515	-4.696926e-06	1454016098.54
-150.052	-4.680294e-06	1454016110.95
-150.0519	-4.671069e-06	1454016123.36
-150.0517	-4.675213e-06	1454016135.77
-150.0513	-4.666798e-06	1454016148.18
-150.0521	-4.663171e-06	1454016160.6
-150.051	-4.689045e-06	1454016173.01
-150.051	-4.672911e-06	1454016185.42
-150.0513	-4.679111e-06	1454016197.83
-150.0514	-4.672409e-06	1454016210.24
-150.0505	-4.690101e-06	1454016222.65
-150.0511	-4.686977e-06	1454016235.06
-150.0507	-4.681382e-06	1454016247.47
-150.0515	-4.684704e-06	1454016259.88
-150.0514	-4.696786e-06	1454016272.29
-150.0513	-4.687313e-06	1454016284.7
-150.0518	-4.7033e-06	1454016297.11
-150.0513	-4.676148e-06	1454016309.52
-150.0515	-4.714873e-06	1454016321.94
-150.0515	-4.734744e-06	1454016334.35
-150.0512	-4.713748e-06	1454016346.76
-150.0511	-4.714579e-06	1454016359.17
-150.0512	-4.701692e-06	1454016371.59
-150.0518	-4.709124e-06	1454016384.0
-150.0517	-4.69762e-06	1454016396.41
-150.0518	-4.683792e-06	1454016408.82
-150.052	-4.715389e-06	1454016421.23
-150.0519	-4.729357e-06	1454016433.64
-150.052	-4.728233e-06	1454016446.05
-150.052	-4.725202e-06	1454016458.46
-150.0519	-4.747669e-06	1454016470.88
-150.0517	-4.733769e-06	1454016483.28
-150.0519	-4.734447e-06	1454016495.7
-150.0514	-4.703159e-06	1454016508.11
-150.0519	-4.685882e-06	1454016520.52
-0.0247139	-1.387524e-09	1454016547
-10.00958	-3.784456e-09	1454016552
-19.99538	-5.120169e-09	1454016557
-29.97985	-6.296625e-09	1454016562
-39.96283	-7.893266e-09	1454016567
-49.94821	-9.369349e-09	1454016572
-59.95151	-1.444053e-08	1454016577
-69.93658	-2.696768e-08	1454016582
-79.9464	-3.727027e-08	1454016587
-89.96032	-4.957527e-08	1454016592
-99.97466	-5.547735e-08	1454016597
-109.9886	-6.776829e-08	1454016602
-120.0007	-8.422476e-08	1454016607
-130.0155	-1.078333e-07	1454016612
-140.0479	-1.413787e-07	1454016617
-150.0579	-1.834477e-07	1454016622
-160.0442	-2.508759e-07	1454016627
-170.0308	-3.596438e-07	1454016632
-180.0172	-5.562466e-07	1454016637
-190.0038	-8.446931e-07	1454016642
-199.9894	-1.019058e-06	1454016647
-209.9645	-1.229911e-06	1454016660
-219.9499	-1.641178e-06	1454016665
-229.9742	-2.189552e-06	1454016670
-239.9898	-2.820197e-06	1454016675
-250.0058	-3.57387e-06	1454016680
-260.0213	-4.423427e-06	1454016685
-270.0346	-5.346422e-06	1454016690
-280.0491	-6.402494e-06	1454016695
-290.0643	-7.575003e-06	1454016700
-300.0793	-8.86166e-06	1454016705
-310.0843	-1.024795e-05	1454016710
-320.0583	-1.170469e-05	1454016718
-330.0432	-1.32712e-05	1454016723
-340.027	-1.493028e-05	1454016728
-350.012	-1.662901e-05	1454016733
-359.9972	-1.844469e-05	1454016738
-369.9821	-2.036331e-05	1454016744
-379.9823	-2.236401e-05	1454016749
-389.9975	-2.442234e-05	1454016754
-400.03	-2.659005e-05	1454016759
-410.0433	-2.878617e-05	1454016764
-420.0553	-3.08717e-05	1454016769
-430.0689	-3.292343e-05	1454016774
-440.083	-3.544134e-05	1454016779
-450.0952	-3.833769e-05	1454016784
-460.0843	-4.053389e-05	1454016789
-470.0691	-4.323066e-05	1454016794
-480.073	-4.599124e-05	1454016799
-490.0558	-4.858255e-05	1454016804
-500.0411	-5.151083e-05	1454016809
-510.0263	-5.441858e-05	1454016814
-520.0118	-5.738286e-05	1454016819
-530.0084	-6.003287e-05	1454016824
-540.0234	-6.309309e-05	1454016829
-550.0383	-6.6028e-05	1454016834
-560.0705	-6.905883e-05	1454016839
-570.0836	-7.215288e-05	1454016844
-580.0977	-7.549781e-05	1454016849
-590.1129	-7.890217e-05	1454016854
-600.1264	-8.182009e-05	1454016859
-0.02582032	-5.403267e-08	1454016896
-10.0112	-1.024588e-06	1454016909
-19.99778	-1.710996e-06	1454016914
-29.98275	-2.218785e-06	1454016919
-39.96705	-2.643619e-06	1454016924
-49.95199	-3.004565e-06	1454016929
-59.95524	-3.298883e-06	1454016934
-69.9403	-3.574427e-06	1454016939
-79.95054	-3.807702e-06	1454016944
-89.96461	-4.008575e-06	1454016949
-99.97938	-4.221491e-06	1454016954
-109.9932	-4.437979e-06	1454016959
-120.0052	-4.642402e-06	1454016964
-130.02	-4.831514e-06	1454016969
-140.0526	-5.02231e-06	1454016974
-150.0618	-5.211035e-06	1454016979
-160.0475	-5.397751e-06	1454016984
-170.0334	-5.571706e-06	1454016989
-180.0177	-5.722693e-06	1454016994
-190.001	-5.892187e-06	1454016999
-199.985	-6.029752e-06	1454017004
-209.9711	-6.186199e-06	1454017009
-219.9557	-6.330401e-06	1454017014
-229.9791	-6.472322e-06	1454017019
-239.9939	-6.522169e-06	1454017025
-250.0097	-6.79952e-06	1454017030
-260.0237	-6.929755e-06	1454017035
-270.036	-7.043244e-06	1454017040
-280.0505	-7.213949e-06	1454017045
-290.0638	-7.371268e-06	1454017050
-300.078	-7.454604e-06	1454017055
-310.0816	-7.596459e-06	1454017060
-320.0668	-7.756478e-06	1454017065
-330.0518	-7.931171e-06	1454017070
-340.0349	-8.103815e-06	1454017075
-350.0204	-8.255755e-06	1454017080
-360.006	-8.425356e-06	1454017085
-369.9911	-8.593905e-06	1454017090
-379.9911	-8.753883e-06	1454017095
-390.0057	-8.98369e-06	1454017100
-400.0378	-9.193885e-06	1454017105
-410.0513	-9.345793e-06	1454017110
-420.0635	-9.642191e-06	1454017115
-430.0766	-9.704799e-06	1454017120
-440.0905	-9.883647e-06	1454017125
-450.1034	-1.006763e-05	1454017130
-460.0924	-1.022747e-05	1454017135
-470.066	-1.0126e-05	1454017144
-480.0701	-1.02523e-05	1454017149
-490.0523	-1.040588e-05	1454017154
-500.0373	-1.035482e-05	1454017159
-510.0219	-1.041444e-05	1454017164
-520.0074	-1.060954e-05	1454017169
-530.0032	-1.08128e-05	1454017174
-540.0174	-1.077369e-05	1454017179
-550.0321	-1.108765e-05	1454017184
-560.0643	-1.090275e-05	1454017189
-570.077	-1.13345e-05	1454017194
-580.0906	-1.121838e-05	1454017199
-590.1055	-1.133739e-05	1454017204
-600.1192	-1.149969e-05	1454017209
-0.02426774	-5.288386e-10	1454017246
-10.00934	-3.726426e-09	1454017251
-19.99525	-5.043148e-09	1454017256
-29.97949	-6.11018e-09	1454017261
-39.96302	-6.923151e-09	1454017266
-49.94753	-8.100964e-09	1454017271
-59.95101	-1.348519e-08	1454017276
-69.9363	-2.267036e-08	1454017281
-79.94603	-2.851478e-08	1454017286
-89.96008	-3.176977e-08	1454017291
-99.97485	-3.590078e-08	1454017296
-109.9882	-4.722784e-08	1454017301
-120.0005	-6.170088e-08	1454017306
-130.0149	-7.208041e-08	1454017311
-140.0473	-9.570163e-08	1454017316
-150.0571	-1.306972e-07	1454017321
-160.0425	-1.28015e-07	1454017326
-170.0291	-1.888592e-07	1454017331
-180.0137	-2.258639e-07	1454017336
-189.997	-2.458038e-07	1454017341
-199.9807	-2.828318e-07	1454017346
-209.9673	-3.037133e-07	1454017351
-219.9536	-4.154574e-07	1454017356
-229.9781	-4.325847e-07	1454017361
-239.9921	-4.72641e-07	1454017366
-250.0078	-5.009542e-07	1454017371
-260.0223	-5.578413e-07	1454017376
-270.0352	-5.818352e-07	1454017381
-280.0495	-6.043655e-07	1454017386
-290.0632	-6.599549e-07	1454017391
-300.0778	-7.169477e-07	1454017396
-310.0816	-7.741913e-07	1454017401
-320.0683	-8.914719e-07	1454017406
-330.0536	-9.735805e-07	1454017411
-340.0271	-1.086087e-06	1454017424
-350.0126	-1.18211e-06	1454017429
-359.9975	-1.246497e-06	1454017434
-369.9823	-1.373166e-06	1454017439
-379.9825	-1.570337e-06	1454017444
-389.9969	-1.478048e-06	1454017449
-400.0284	-1.48899e-06	1454017454
