#
#--------LOG from Fri 19 Feb 2016 at 15h:48m:55s ---------
#
#voltage(V)	current(A)	timestamp
  +0.031	-4.4289e-10	1455918222
  -9.966	-2.6353e-09	1455918227
 -19.945	-3.6434e-09	1455918232
 -29.942	-4.4418e-09	1455918237
 -39.935	-5.1692e-09	1455918242
 -49.933	-5.8831e-09	1455918247
 -59.912	-7.8708e-09	1455918252
 -69.911	-1.4166e-08	1455918257
 -79.925	-2.0370e-08	1455918263
 -89.922	-2.5839e-08	1455918268
 -99.938	-2.8646e-08	1455918273
-109.952	-3.0857e-08	1455918278
-119.964	-3.2945e-08	1455918283
-129.961	-3.4319e-08	1455918288
-139.976	-3.6070e-08	1455918293
-149.988	-3.7101e-08	1455918298
-159.985	-3.9232e-08	1455918303
-169.964	-4.1782e-08	1455918308
-179.961	-4.4217e-08	1455918313
-189.953	-4.6757e-08	1455918318
-199.950	-4.9582e-08	1455918323
-209.929	-5.3266e-08	1455918328
-219.926	-5.3542e-08	1455918333
-229.936	-5.4998e-08	1455918338
-239.953	-6.1177e-08	1455918343
-249.952	-6.5638e-08	1455918348
-259.967	-7.0433e-08	1455918353
-269.978	-7.1180e-08	1455918358
-279.975	-7.6851e-08	1455918363
-289.990	-8.4061e-08	1455918368
-300.007	-9.2352e-08	1455918373
-310.004	-9.8635e-08	1455918378
-319.982	-1.1249e-07	1455918383
-329.979	-1.1876e-07	1455918388
-339.972	-1.2578e-07	1455918393
-349.969	-1.4127e-07	1455918398
-359.947	-1.3743e-07	1455918403
-369.944	-1.3896e-07	1455918408
-379.952	-1.4473e-07	1455918413
-389.968	-1.5243e-07	1455918418
-399.966	-1.5703e-07	1455918423
-409.982	-1.6911e-07	1455918428
-419.993	-1.7376e-07	1455918433
-429.991	-1.8514e-07	1455918438
-440.007	-1.9105e-07	1455918443
-450.023	-1.9271e-07	1455918448
-460.021	-2.1704e-07	1455918453
-469.999	-2.4098e-07	1455918458
-479.997	-2.6339e-07	1455918463
-489.988	-2.5960e-07	1455918468
-499.985	-2.6353e-07	1455918473
-509.964	-3.4308e-07	1455918478
-519.961	-3.4942e-07	1455918483
-529.966	-3.4787e-07	1455918488
-539.985	-3.5206e-07	1455918493
-549.984	-3.8114e-07	1455918499
-560.000	-4.0225e-07	1455918504
-570.014	-4.5236e-07	1455918509
-580.030	-4.5497e-07	1455918514
-589.563	-5.8762e-07	1455918519
-600.046	-4.6816e-07	1455918535
