#
#--------LOG from Fri 26 Aug 2016 at 16h:52m:38s ---------
#
#voltage(V)	current(A)	timestamp
  +0.030	+1.6075e-09	1472248056
  -9.968	-8.6232e-09	1472248061
 -19.947	-1.5037e-08	1472248066
 -29.946	-1.9835e-08	1472248071
 -39.939	-2.4058e-08	1472248076
 -49.937	-2.7580e-08	1472248081
 -59.917	-3.1841e-08	1472248086
 -69.916	-3.7057e-08	1472248091
 -79.929	-4.2423e-08	1472248096
 -89.926	-4.7759e-08	1472248102
 -99.941	-5.2465e-08	1472248107
-109.956	-5.6553e-08	1472248112
-119.966	-6.0131e-08	1472248117
-129.964	-6.3221e-08	1472248122
-139.979	-6.6045e-08	1472248127
-149.991	-6.8767e-08	1472248132
-159.988	-7.1491e-08	1472248137
-169.968	-7.4167e-08	1472248142
-179.964	-7.6966e-08	1472248147
-189.957	-7.9689e-08	1472248152
-199.954	-8.2339e-08	1472248157
-209.934	-8.5080e-08	1472248162
-219.930	-8.7744e-08	1472248167
-229.942	-9.0608e-08	1472248172
-239.957	-9.3348e-08	1472248177
-249.955	-9.6092e-08	1472248182
-259.970	-9.8723e-08	1472248187
-269.981	-1.0158e-07	1472248192
-279.978	-1.0427e-07	1472248197
-289.993	-1.0694e-07	1472248202
-300.008	-1.0951e-07	1472248207
-310.006	-1.1198e-07	1472248212
-319.985	-1.1467e-07	1472248217
-329.982	-1.1728e-07	1472248222
-339.975	-1.1988e-07	1472248227
-349.973	-1.2246e-07	1472248232
-359.951	-1.2520e-07	1472248237
-369.949	-1.2780e-07	1472248242
-379.957	-1.3051e-07	1472248247
-389.973	-1.3332e-07	1472248252
-399.971	-1.3605e-07	1472248257
-409.986	-1.3897e-07	1472248262
-419.996	-1.4191e-07	1472248267
-429.993	-1.4483e-07	1472248272
-440.009	-1.4796e-07	1472248277
-450.024	-1.5110e-07	1472248282
-460.023	-1.5447e-07	1472248287
-470.001	-1.5773e-07	1472248292
-479.999	-1.6104e-07	1472248297
-489.991	-1.6438e-07	1472248302
-499.989	-1.6776e-07	1472248307
-509.968	-1.7123e-07	1472248312
-519.964	-1.7451e-07	1472248317
-529.969	-1.7805e-07	1472248322
-539.987	-1.8170e-07	1472248327
-549.986	-1.8507e-07	1472248332
-560.002	-1.8863e-07	1472248337
-570.014	-1.9204e-07	1472248342
-580.030	-1.9548e-07	1472248347
-590.029	-1.9896e-07	1472248353
-600.045	-2.0212e-07	1472248358
