#
#--------LOG from Thu 20 Oct 2016 at 15h:03m:24s ---------
#
#voltage(V)	current(A)	timestamp
  +0.033	+7.9787e-10	1476993503
  -9.964	-2.5503e-08	1476993508
 -19.944	-3.8409e-08	1476993513
 -29.940	-4.8471e-08	1476993518
 -39.934	-5.6712e-08	1476993523
 -49.932	-6.4311e-08	1476993528
 -59.912	-7.2323e-08	1476993533
 -69.909	-8.2669e-08	1476993538
 -79.923	-9.2510e-08	1476993543
 -89.920	-1.0111e-07	1476993548
 -99.935	-1.0923e-07	1476993553
-109.950	-1.1618e-07	1476993558
-119.961	-1.2274e-07	1476993563
-129.958	-1.2898e-07	1476993568
-139.972	-1.3535e-07	1476993573
-149.985	-1.4185e-07	1476993578
-159.983	-1.4759e-07	1476993583
-169.961	-1.5339e-07	1476993588
-179.959	-1.6034e-07	1476993593
-189.951	-1.6561e-07	1476993598
-199.948	-1.7182e-07	1476993603
-209.926	-1.7760e-07	1476993608
-219.923	-1.8265e-07	1476993613
-229.934	-1.8848e-07	1476993618
-239.950	-1.9318e-07	1476993623
-249.948	-1.9836e-07	1476993628
-259.963	-2.0335e-07	1476993633
-269.975	-2.0788e-07	1476993638
-279.971	-2.1350e-07	1476993643
-289.987	-2.1990e-07	1476993648
-300.002	-2.2483e-07	1476993653
-310.000	-2.3043e-07	1476993658
-319.979	-2.3742e-07	1476993664
-329.976	-2.4534e-07	1476993669
-339.968	-2.5252e-07	1476993674
-349.966	-2.6100e-07	1476993679
-359.944	-2.6902e-07	1476993684
-369.941	-2.7907e-07	1476993689
-379.949	-2.8813e-07	1476993694
-389.964	-2.9698e-07	1476993699
-399.963	-3.0668e-07	1476993704
-409.978	-3.1693e-07	1476993709
-419.990	-3.2681e-07	1476993714
-429.987	-3.3644e-07	1476993719
-440.003	-3.4549e-07	1476993724
-450.018	-3.5425e-07	1476993729
-460.017	-3.6236e-07	1476993734
-469.995	-3.7251e-07	1476993739
-479.992	-3.8028e-07	1476993744
-489.983	-3.9029e-07	1476993749
-499.980	-3.9505e-07	1476993754
-509.958	-4.0186e-07	1476993759
-519.955	-4.1101e-07	1476993764
-529.961	-4.1748e-07	1476993769
-539.979	-4.2056e-07	1476993774
-549.977	-4.2762e-07	1476993779
-559.994	-4.3907e-07	1476993784
-570.006	-4.4773e-07	1476993789
-580.023	-4.5777e-07	1476993794
-590.021	-4.7734e-07	1476993799
-600.038	-5.1515e-07	1476993804
