#
#--------LOG from Thu 14 Apr 2016 at 18h:02m:10s ---------
#
#voltage(V)	current(A)	timestamp
  +0.033	-4.1324e-10	1460674629
  -9.965	-4.2796e-09	1460674634
 -19.945	-6.0052e-09	1460674639
 -29.941	-7.3681e-09	1460674644
 -39.934	-8.4239e-09	1460674649
 -49.931	-9.5415e-09	1460674654
 -59.911	-1.1614e-08	1460674659
 -69.909	-1.8468e-08	1460674664
 -79.923	-2.4515e-08	1460674669
 -89.920	-2.8837e-08	1460674674
 -99.936	-3.2045e-08	1460674679
-109.951	-3.4139e-08	1460674684
-119.962	-3.5994e-08	1460674689
-129.960	-3.7277e-08	1460674694
-139.975	-3.9138e-08	1460674699
-149.987	-4.0540e-08	1460674704
-159.984	-4.2031e-08	1460674709
-169.963	-4.3257e-08	1460674714
-179.960	-4.6467e-08	1460674719
-189.952	-4.8425e-08	1460674724
-199.949	-4.9649e-08	1460674729
-209.927	-5.3323e-08	1460674734
-219.924	-5.5741e-08	1460674739
-229.935	-5.8800e-08	1460674744
-239.952	-6.3062e-08	1460674749
-249.950	-6.7909e-08	1460674754
-259.965	-6.9536e-08	1460674759
-269.976	-7.4110e-08	1460674764
-279.973	-7.8499e-08	1460674769
-289.989	-8.5448e-08	1460674774
-300.004	-8.8081e-08	1460674779
-310.002	-9.4989e-08	1460674784
-319.980	-1.0239e-07	1460674789
-329.977	-1.1085e-07	1460674794
-339.969	-1.1728e-07	1460674799
-349.966	-1.2624e-07	1460674804
-359.945	-1.2831e-07	1460674809
-369.942	-1.3403e-07	1460674814
-379.950	-1.4084e-07	1460674819
-389.967	-1.4913e-07	1460674824
-399.966	-1.5969e-07	1460674829
-409.981	-1.7015e-07	1460674834
-419.992	-1.8247e-07	1460674839
-429.990	-1.8668e-07	1460674844
-440.006	-2.0010e-07	1460674849
-450.022	-2.1023e-07	1460674854
-460.021	-2.3356e-07	1460674859
-469.999	-2.4333e-07	1460674865
-479.996	-2.7182e-07	1460674870
-489.987	-2.9516e-07	1460674875
-499.984	-2.9253e-07	1460674880
-509.962	-3.1395e-07	1460674885
-519.960	-3.5136e-07	1460674890
-529.964	-3.3153e-07	1460674895
-539.982	-3.4508e-07	1460674900
-549.981	-3.5546e-07	1460674905
-559.999	-3.6933e-07	1460674910
-570.012	-3.8365e-07	1460674915
-580.028	-3.8923e-07	1460674920
-590.027	-3.9878e-07	1460674925
-600.044	-4.6683e-07	1460674930
