#
#--------LOG from Tue 23 Aug 2016 at 15h:47m:03s ---------
#
#voltage(V)	current(A)	timestamp
  +0.032	-8.2499e-10	1471984922
  -9.967	-9.7871e-09	1471984927
 -19.948	-1.4534e-08	1471984932
 -29.945	-1.8345e-08	1471984937
 -39.939	-2.1841e-08	1471984942
 -49.937	-2.5103e-08	1471984947
 -59.917	-2.9142e-08	1471984952
 -69.915	-3.4168e-08	1471984957
 -79.929	-3.9346e-08	1471984962
 -89.925	-4.4970e-08	1471984967
 -99.941	-5.0041e-08	1471984972
-109.955	-5.4974e-08	1471984977
-119.966	-5.9295e-08	1471984982
-129.963	-6.3257e-08	1471984987
-139.977	-6.6843e-08	1471984992
-149.989	-7.0175e-08	1471984997
-159.987	-7.3105e-08	1471985002
-169.967	-7.6339e-08	1471985007
-179.964	-7.9596e-08	1471985012
-189.957	-8.2767e-08	1471985017
-199.954	-8.6195e-08	1471985022
-209.933	-8.9036e-08	1471985027
-219.930	-9.2288e-08	1471985032
-229.942	-9.5607e-08	1471985037
-239.958	-9.8916e-08	1471985042
-249.956	-1.0243e-07	1471985047
-259.971	-1.0555e-07	1471985052
-269.981	-1.0908e-07	1471985057
-279.977	-1.1250e-07	1471985062
-289.993	-1.1615e-07	1471985067
-300.008	-1.2004e-07	1471985072
-310.006	-1.2372e-07	1471985077
-319.985	-1.2741e-07	1471985082
-329.983	-1.3128e-07	1471985087
-339.976	-1.3500e-07	1471985092
-349.973	-1.3884e-07	1471985097
-359.952	-1.4309e-07	1471985102
-369.951	-1.4639e-07	1471985107
-379.958	-1.5086e-07	1471985112
-389.974	-1.5483e-07	1471985117
-399.971	-1.5907e-07	1471985122
-409.986	-1.6294e-07	1471985127
-419.998	-1.6757e-07	1471985132
-429.994	-1.7174e-07	1471985137
-440.010	-1.7677e-07	1471985142
-450.024	-1.8102e-07	1471985147
-460.024	-1.8504e-07	1471985152
-470.002	-1.8953e-07	1471985157
-480.000	-1.9419e-07	1471985162
-489.992	-2.0019e-07	1471985167
-499.989	-2.0419e-07	1471985173
-509.968	-2.1043e-07	1471985178
-519.966	-2.1610e-07	1471985183
-529.971	-2.2141e-07	1471985188
-539.988	-2.2854e-07	1471985193
-549.987	-2.3668e-07	1471985198
-560.003	-2.4533e-07	1471985203
-570.015	-2.5631e-07	1471985208
-580.031	-2.7162e-07	1471985213
-590.030	-2.9790e-07	1471985218
-600.048	-4.6188e-07	1471985223
