#
#--------LOG from Mon 19 Sep 2016 at 16h:44m:40s ---------
#
#voltage(V)	current(A)	timestamp
  +0.032	+5.2361e-09	1474321328
  -9.966	+5.4493e-10	1474321333
 -19.946	-1.8883e-09	1474321338
 -29.943	-3.0754e-09	1474321343
 -39.936	-4.4077e-09	1474321348
 -49.935	-5.4855e-09	1474321353
 -59.915	-7.2575e-09	1474321358
 -69.913	-1.1468e-08	1474321363
 -79.926	-1.5286e-08	1474321368
 -89.923	-1.8507e-08	1474321373
 -99.938	-2.1102e-08	1474321378
-109.952	-2.3136e-08	1474321383
-119.963	-2.4411e-08	1474321388
-129.960	-2.5750e-08	1474321393
-139.975	-2.6603e-08	1474321398
-149.988	-2.7790e-08	1474321403
-159.985	-2.8430e-08	1474321408
-169.964	-2.9409e-08	1474321413
-179.961	-3.0112e-08	1474321418
-189.954	-3.0727e-08	1474321423
-199.951	-3.1434e-08	1474321428
-209.931	-3.2268e-08	1474321433
-219.928	-6.1528e-08	1474321438
-229.938	-4.9039e-07	1474321443
-239.954	-3.1249e-06	1474321448
-249.954	-1.0522e-05	1474321453
-259.969	-2.3025e-05	1474321458
-269.982	-3.9498e-05	1474321463
-279.981	-5.9164e-05	1474321468
-289.999	-8.0998e-05	1474321473
-298.300	-9.9999e-05	1474321478
