#
#--------LOG from Tue 05 Apr 2016 at 18h:28m:43s ---------
#
#voltage(V)	current(A)	timestamp
  +0.034	-1.6919e-10	1459898622
  -9.963	-3.0646e-09	1459898627
 -19.943	-3.9849e-09	1459898632
 -29.940	-4.5323e-09	1459898637
 -39.933	-5.2381e-09	1459898642
 -49.930	-5.7201e-09	1459898647
 -59.910	-8.5084e-09	1459898652
 -69.908	-1.3228e-08	1459898657
 -79.922	-1.7420e-08	1459898662
 -89.919	-2.0587e-08	1459898667
 -99.935	-2.3314e-08	1459898672
-109.950	-2.5082e-08	1459898677
-119.960	-2.6128e-08	1459898682
-129.958	-2.7160e-08	1459898687
-139.974	-2.8069e-08	1459898692
-149.986	-2.8657e-08	1459898697
-159.983	-2.9576e-08	1459898702
-169.961	-3.0302e-08	1459898707
-179.958	-3.1137e-08	1459898712
-189.950	-3.1947e-08	1459898717
-199.947	-3.2441e-08	1459898722
-209.926	-3.3327e-08	1459898727
-219.923	-3.4017e-08	1459898732
-229.934	-3.4837e-08	1459898737
-239.950	-3.5521e-08	1459898742
-249.948	-3.6117e-08	1459898747
-259.963	-3.6572e-08	1459898752
-269.975	-3.7085e-08	1459898757
-279.971	-3.7935e-08	1459898762
-289.986	-3.8548e-08	1459898767
-300.003	-3.9514e-08	1459898772
-310.000	-4.0369e-08	1459898777
-319.978	-4.1044e-08	1459898782
-329.975	-4.1934e-08	1459898787
-339.968	-4.3121e-08	1459898792
-349.964	-4.4713e-08	1459898797
-359.943	-4.5816e-08	1459898802
-369.940	-4.6697e-08	1459898807
-379.948	-4.8538e-08	1459898812
-389.964	-5.0484e-08	1459898818
-399.962	-5.0973e-08	1459898823
-409.978	-5.4030e-08	1459898828
-419.989	-5.7875e-08	1459898833
-429.986	-5.7257e-08	1459898838
-440.002	-5.8855e-08	1459898843
-450.017	-6.0753e-08	1459898848
-460.017	-6.4496e-08	1459898853
-469.995	-6.6930e-08	1459898858
-479.992	-6.8704e-08	1459898863
-489.984	-8.0633e-08	1459898868
-499.980	-7.4380e-08	1459898873
-509.959	-7.9459e-08	1459898878
-519.956	-8.1488e-08	1459898883
-529.961	-8.9080e-08	1459898888
-539.979	-1.0152e-07	1459898893
-549.978	-1.0596e-07	1459898898
-559.994	-1.0395e-07	1459898903
-570.006	-1.1172e-07	1459898908
-580.024	-1.3397e-07	1459898913
-590.023	-1.1738e-07	1459898918
-600.039	-1.2790e-07	1459898923
