#
#--------LOG from Wed 10 Feb 2016 at 17h:39m:49s ---------
#
#voltage(V)	current(A)	timestamp
  -0.024	+6.0497e-10	1455147288
 -10.009	-1.4689e-10	1455147293
 -19.995	-6.9523e-10	1455147298
 -29.979	-1.1131e-09	1455147303
 -39.963	-1.8110e-09	1455147308
 -49.949	-2.4255e-09	1455147313
 -59.952	-6.1195e-09	1455147318
 -69.937	-9.3491e-09	1455147323
 -79.946	-5.6587e-09	1455147328
 -89.959	-1.0121e-08	1455147333
 -99.974	-1.0980e-08	1455147338
-109.988	-8.4594e-09	1455147343
-120.000	-1.0609e-08	1455147348
-130.014	-1.1577e-08	1455147353
-140.046	-1.2402e-08	1455147358
-150.056	-2.4642e-08	1455147363
-160.042	-6.1601e-08	1455147368
-170.028	-8.8119e-08	1455147373
-180.012	-9.5392e-08	1455147378
-189.996	-1.5065e-07	1455147383
-199.979	-1.5977e-07	1455147388
-209.965	-1.8005e-07	1455147393
-219.950	-1.5744e-07	1455147398
-229.975	-2.1053e-07	1455147403
-239.987	-7.9146e-08	1455147408
-250.004	-1.6060e-07	1455147413
-260.017	-1.0010e-07	1455147418
-270.029	-6.4629e-08	1455147423
-280.046	-2.6617e-07	1455147428
-290.060	-3.4737e-07	1455147433
-300.074	-4.0779e-07	1455147438
-310.079	-4.8926e-07	1455147443
-320.062	-3.4512e-07	1455147448
-330.045	-2.1436e-07	1455147454
-340.030	-3.3968e-07	1455147459
-350.018	-5.7147e-07	1455147464
-360.001	-4.6364e-07	1455147469
-369.983	-2.6656e-07	1455147474
-379.984	-3.4089e-07	1455147479
-390.001	-5.4269e-07	1455147484
-400.030	-2.8729e-07	1455147489
-410.045	-4.7893e-07	1455147494
-420.055	-2.7602e-07	1455147499
-430.072	-6.1276e-07	1455147504
-440.087	-6.7186e-07	1455147509
-450.097	-4.5890e-07	1455147514
-460.086	-5.6369e-07	1455147519
-470.068	-3.8528e-07	1455147524
-480.072	-2.9573e-07	1455147529
-490.054	-2.9012e-07	1455147534
-500.038	-2.3403e-07	1455147539
-510.026	-4.7220e-07	1455147544
-520.013	-6.2574e-07	1455147549
-530.009	-5.6875e-07	1455147554
-540.023	-4.9047e-07	1455147559
-550.037	-4.7844e-07	1455147564
-560.073	-8.2415e-07	1455147569
-570.086	-8.3910e-07	1455147574
-580.100	-9.2679e-07	1455147579
-590.111	-6.4054e-07	1455147584
-600.127	-7.7614e-07	1455147589
