#
#--------LOG from Tue 10 May 2016 at 15h:30m:30s ---------
#
#voltage(V)	current(A)	timestamp
  +0.033	-2.2703e-09	1462911964
  -9.966	-4.1972e-08	1462911969
 -19.946	-6.7631e-08	1462911974
 -29.944	-9.0075e-08	1462911979
 -39.938	-1.1146e-07	1462911984
 -49.936	-1.3347e-07	1462911989
 -59.916	-1.6568e-07	1462911994
 -69.915	-2.0624e-07	1462911999
 -79.929	-2.6442e-07	1462912004
 -89.927	-3.4340e-07	1462912009
 -99.943	-4.3249e-07	1462912014
-109.959	-5.8353e-07	1462912019
-119.968	-5.2103e-07	1462912024
-129.967	-6.1538e-07	1462912042
-139.982	-6.7467e-07	1462912047
-149.987	-1.1501e-06	1462912084
-159.985	-1.3600e-06	1462912089
-169.964	-1.2679e-06	1462912094
-179.962	-1.5526e-06	1462912099
-189.954	-1.7149e-06	1462912104
-199.952	-1.6569e-06	1462912109
-209.931	-2.0446e-06	1462912114
-219.928	-1.6760e-06	1462912119
-229.939	-1.8569e-06	1462912124
-239.955	-1.7249e-06	1462912129
-249.952	-1.3743e-06	1462912145
-259.967	-1.5991e-06	1462912150
-269.977	-1.7727e-06	1462912155
-279.973	-1.8069e-06	1462912160
-289.989	-1.9884e-06	1462912165
-300.004	-1.8792e-06	1462912170
-310.002	-2.1490e-06	1462912175
-319.983	-3.6600e-06	1462912180
-329.984	-6.9690e-06	1462912185
-339.971	-1.1992e-05	1462912194
-349.969	-1.9958e-05	1462912199
-359.949	-2.9927e-05	1462912204
-369.948	-4.1944e-05	1462912209
-379.958	-5.6262e-05	1462912214
-389.975	-7.2170e-05	1462912219
-399.975	-9.0371e-05	1462912224
-406.337	-9.9998e-05	1462912229
