#
#--------LOG from Tue 31 May 2016 at 14h:44m:26s ---------
#
#voltage(V)	current(A)	timestamp
  +0.032	-3.8701e-10	1464723557
  -9.966	-6.4535e-09	1464723562
 -19.945	-8.9845e-09	1464723567
 -29.943	-1.0999e-08	1464723572
 -39.936	-1.2717e-08	1464723577
 -49.934	-1.4342e-08	1464723582
 -59.914	-1.8073e-08	1464723587
 -69.911	-2.3763e-08	1464723593
 -79.926	-2.8735e-08	1464723598
 -89.922	-3.2778e-08	1464723603
 -99.938	-3.6202e-08	1464723608
-109.953	-3.8713e-08	1464723613
-119.964	-4.0699e-08	1464723618
-129.961	-4.2186e-08	1464723623
-139.976	-4.3617e-08	1464723628
-149.988	-4.4993e-08	1464723633
-159.986	-4.6368e-08	1464723638
-169.964	-4.7812e-08	1464723643
-179.961	-4.9671e-08	1464723648
-189.954	-5.1934e-08	1464723653
-199.950	-5.4836e-08	1464723658
-209.930	-5.9551e-08	1464723663
-219.927	-6.6492e-08	1464723668
-229.938	-7.6359e-08	1464723673
-239.954	-9.1031e-08	1464723678
-249.952	-1.0890e-07	1464723683
-259.968	-1.3039e-07	1464723688
-269.979	-1.5631e-07	1464723693
-279.975	-1.8583e-07	1464723698
-289.991	-2.2305e-07	1464723703
-300.008	-2.5417e-07	1464723708
-310.005	-2.9771e-07	1464723713
-319.984	-3.3357e-07	1464723718
-329.982	-3.6867e-07	1464723723
-339.975	-3.9983e-07	1464723728
-349.973	-4.1897e-07	1464723733
-359.952	-4.5130e-07	1464723738
-369.949	-4.8899e-07	1464723743
-379.957	-5.2275e-07	1464723748
-389.973	-5.5992e-07	1464723753
-399.972	-5.8765e-07	1464723758
-409.988	-6.0527e-07	1464723763
-419.999	-6.2157e-07	1464723768
-429.997	-6.5535e-07	1464723773
-440.013	-6.7312e-07	1464723778
-450.028	-6.7294e-07	1464723783
-460.028	-7.2983e-07	1464723788
-470.006	-7.4589e-07	1464723793
-480.003	-7.6484e-07	1464723798
-489.996	-7.9097e-07	1464723803
-499.993	-8.2562e-07	1464723808
-509.972	-8.7122e-07	1464723813
-519.970	-8.9558e-07	1464723818
-529.975	-9.0736e-07	1464723823
-539.992	-9.1251e-07	1464723828
-549.991	-9.3891e-07	1464723833
-559.997	-1.4215e-06	1464723846
-570.010	-1.7253e-06	1464723851
-580.028	-1.9307e-06	1464723856
-590.026	-2.2482e-06	1464723861
-600.044	-2.8016e-06	1464723866
