#
#--------LOG from Tue 12 Apr 2016 at 16h:29m:58s ---------
#
#voltage(V)	current(A)	timestamp
  +0.034	-1.2677e-09	1460496290
  -9.964	-1.0465e-08	1460496295
 -19.943	-1.5204e-08	1460496300
 -29.940	-2.0107e-08	1460496305
 -39.934	-2.4848e-08	1460496310
 -49.931	-3.0090e-08	1460496315
 -59.911	-3.8223e-08	1460496320
 -69.908	-5.4723e-08	1460496325
 -79.922	-6.7898e-08	1460496330
 -89.920	-7.6261e-08	1460496335
 -99.936	-8.6706e-08	1460496340
-109.951	-9.4943e-08	1460496345
-119.962	-1.0413e-07	1460496350
-129.959	-1.1631e-07	1460496355
-139.974	-1.2930e-07	1460496360
-149.987	-1.3988e-07	1460496365
-159.985	-1.5348e-07	1460496370
-169.964	-1.6729e-07	1460496375
-179.960	-1.8751e-07	1460496380
-189.953	-2.0568e-07	1460496385
-199.950	-2.2658e-07	1460496390
-209.929	-2.5194e-07	1460496395
-219.926	-2.7851e-07	1460496400
-229.937	-3.0603e-07	1460496405
-239.954	-3.4060e-07	1460496410
-249.952	-3.7957e-07	1460496415
-259.967	-4.2019e-07	1460496421
-269.979	-4.6180e-07	1460496426
-279.977	-5.0570e-07	1460496431
-289.993	-5.3961e-07	1460496436
-300.009	-5.7986e-07	1460496441
-310.007	-6.4077e-07	1460496446
-319.986	-6.7674e-07	1460496451
-329.984	-7.4891e-07	1460496456
-339.977	-7.9658e-07	1460496461
-349.975	-8.4664e-07	1460496466
-359.954	-8.9603e-07	1460496471
-369.951	-9.3011e-07	1460496476
-379.949	-1.0794e-06	1460496488
-389.965	-1.0807e-06	1460496493
-399.963	-1.1594e-06	1460496498
-409.979	-1.1940e-06	1460496503
-419.991	-1.3241e-06	1460496508
-429.988	-1.4505e-06	1460496513
-440.005	-1.5241e-06	1460496518
-450.019	-1.6264e-06	1460496523
-460.018	-1.7732e-06	1460496528
-469.996	-1.8684e-06	1460496533
-479.993	-1.9603e-06	1460496538
-489.985	-2.0917e-06	1460496543
-499.981	-2.1493e-06	1460496548
-509.960	-2.1952e-06	1460496553
-519.956	-2.2650e-06	1460496558
-529.961	-2.2324e-06	1460496563
-539.980	-2.3591e-06	1460496568
-549.979	-2.4228e-06	1460496573
-559.996	-2.4938e-06	1460496578
-570.009	-2.5210e-06	1460496583
-580.026	-2.6044e-06	1460496588
-590.024	-2.5315e-06	1460496593
-600.040	-2.5498e-06	1460496598
