#
#--------LOG from Thu 11 Aug 2016 at 13h:29m:32s ---------
#
#voltage(V)	current(A)	timestamp
  +0.032	+2.6681e-10	1470939979
  -9.967	-1.0240e-08	1470939984
 -19.948	-1.5583e-08	1470939989
 -29.945	-1.9745e-08	1470939994
 -39.939	-2.2947e-08	1470939999
 -49.937	-2.6125e-08	1470940004
 -59.918	-2.9283e-08	1470940009
 -69.915	-3.3009e-08	1470940014
 -79.929	-3.6788e-08	1470940019
 -89.926	-4.0540e-08	1470940025
 -99.941	-4.4391e-08	1470940030
-109.955	-4.8520e-08	1470940035
-119.966	-5.2852e-08	1470940040
-129.962	-5.7897e-08	1470940045
-139.977	-6.4779e-08	1470940050
-149.989	-7.2526e-08	1470940055
-159.987	-8.3487e-08	1470940060
-169.967	-9.0427e-08	1470940065
-179.964	-1.0025e-07	1470940070
-189.958	-1.1519e-07	1470940075
-199.956	-1.3117e-07	1470940080
-209.935	-1.7853e-07	1470940085
-219.938	-5.9947e-07	1470940090
-229.943	-1.1244e-06	1470940102
-239.960	-2.8278e-06	1470940107
-249.961	-5.5915e-06	1470940112
-259.980	-9.7341e-06	1470940117
-269.981	-1.5141e-05	1470940126
-279.977	-2.1598e-05	1470940131
-289.994	-2.8962e-05	1470940136
-300.010	-3.7162e-05	1470940141
-310.009	-4.5918e-05	1470940146
-319.989	-5.5512e-05	1470940151
-329.988	-6.5838e-05	1470940156
-339.983	-7.7077e-05	1470940161
-349.981	-8.9019e-05	1470940166
-358.601	-9.9999e-05	1470940171
