#
#--------LOG from Mon 23 May 2016 at 15h:22m:24s ---------
#
#voltage(V)	current(A)	timestamp
  +0.031	+3.5788e-09	1464034362
  -9.969	-9.9890e-08	1464034367
 -19.950	-2.0930e-07	1464034372
 -29.948	-2.7492e-07	1464034377
 -39.944	-4.1711e-07	1464034382
 -49.943	-5.3755e-07	1464034387
 -59.926	-8.0945e-07	1464034392
 -69.916	-1.3845e-06	1464034405
 -79.930	-1.6902e-06	1464034410
 -89.927	-2.0805e-06	1464034416
 -99.942	-2.3708e-06	1464034421
-109.956	-2.5049e-06	1464034426
-119.968	-3.3153e-06	1464034431
-129.964	-3.3389e-06	1464034436
-139.978	-3.0430e-06	1464034441
-149.990	-2.3466e-06	1464034446
-159.988	-2.5371e-06	1464034451
-169.967	-2.0646e-06	1464034456
-179.964	-1.6242e-06	1464034461
-189.957	-1.6299e-06	1464034466
-199.954	-1.2721e-06	1464034471
-209.933	-1.5659e-06	1464034476
-219.930	-1.6745e-06	1464034481
-229.940	-1.4378e-06	1464034486
-239.912	-8.7046e-07	1464034523
-249.922	-8.8961e-07	1464034553
-259.974	-7.2856e-07	1464034574
-269.988	-9.2278e-07	1464034579
-279.983	-8.0407e-07	1464034584
-289.997	-7.7038e-07	1464034602
-300.004	-1.0671e-06	1464034638
-309.892	-7.8494e-07	1464034658
-319.988	-8.3064e-07	1464034712
-329.934	-7.8027e-07	1464034729
-339.981	-8.1456e-07	1464034734
-349.935	-8.7763e-07	1464034739
-359.956	-8.0189e-07	1464034768
-369.955	-8.4422e-07	1464034773
-379.799	-8.4921e-07	1464034778
-389.978	-8.3677e-07	1464034783
-399.967	-1.0487e-06	1464034808
-409.981	-1.2007e-06	1464034813
-419.993	-1.3491e-06	1464034818
-429.989	-1.1460e-06	1464034823
-440.005	-1.2723e-06	1464034828
-450.019	-1.4121e-06	1464034833
-460.018	-1.0719e-06	1464034849
-469.996	-1.0939e-06	1464034854
-479.994	-1.2266e-06	1464034859
-489.987	-1.4731e-06	1464034864
-499.984	-1.5062e-06	1464034869
-509.964	-1.6476e-06	1464034874
-519.960	-1.6622e-06	1464034879
-529.965	-1.3805e-06	1464034884
-539.983	-1.8308e-06	1464034889
-549.945	-2.8216e-06	1464034894
-559.996	-2.6267e-06	1464034899
-570.011	-2.7528e-06	1464034916
-580.027	-2.7744e-06	1464034921
-589.936	-2.9588e-06	1464034926
-600.042	-3.3787e-06	1464034944
