 3   Pix  2 26
 3   Pix  2 27
 3   Pix  2 28
 1   Pix  2 29
 7   Pix  2 30
 1   Pix  2 31
 1   Pix  2 32
 1   Pix  2 33
 1   Pix  2 34
 3   Pix  2 35
 1   Pix  2 36
 1   Pix  2 37
 7   Pix  2 38
 3   Pix  2 39
 3   Pix  2 40
 3   Pix  2 41
 1   Pix  2 42
 3   Pix  2 43
 3   Pix  2 44
 1   Pix  2 45
 1   Pix  2 46
 1   Pix  2 47
 3   Pix  2 48
 3   Pix  2 49
 3   Pix  2 50
 1   Pix  2 51
 1   Pix  2 52
 1   Pix  2 53
 1   Pix  2 54
 1   Pix  2 55
 3   Pix  2 56
 1   Pix  2 57
 1   Pix  2 58
 1   Pix  2 59
 3   Pix  2 60
 3   Pix  2 61
 1   Pix  2 62
 1   Pix  2 63
 3   Pix  2 64
 1   Pix  2 65
 1   Pix  2 66
 1   Pix  2 67
 1   Pix  2 68
 1   Pix  2 69
 1   Pix  2 70
 3   Pix  2 71
 1   Pix  2 72
 1   Pix  2 73
 1   Pix  2 74
 1   Pix  2 75
 1   Pix  2 76
 1   Pix  2 77
 1   Pix  2 78
15   Pix  2 79
 3   Pix  3  0
 1   Pix  3  1
 1   Pix  3  2
 1   Pix  3  3
 3   Pix  3  4
 3   Pix  3  5
 3   Pix  3  6
 1   Pix  3  7
 3   Pix  3  8
 1   Pix  3  9
 3   Pix  3 10
 3   Pix  3 11
 1   Pix  3 12
 3   Pix  3 13
 7   Pix  3 14
 3   Pix  3 15
 1   Pix  3 16
 3   Pix  3 17
 3   Pix  3 18
 7   Pix  3 19
 3   Pix  3 20
 1   Pix  3 21
 7   Pix  3 22
 1   Pix  3 23
 7   Pix  3 24
 3   Pix  3 25
 3   Pix  3 26
 3   Pix  3 27
 1   Pix  3 28
 3   Pix  3 29
 3   Pix  3 30
 1   Pix  3 31
 3   Pix  3 32
 3   Pix  3 33
 3   Pix  3 34
 3   Pix  3 35
 1   Pix  3 36
 7   Pix  3 37
 7   Pix  3 38
 7   Pix  3 39
 3   Pix  3 40
 3   Pix  3 41
 3   Pix  3 42
 3   Pix  3 43
 3   Pix  3 44
 3   Pix  3 45
 3   Pix  3 46
 3   Pix  3 47
 1   Pix  3 48
 1   Pix  3 49
 3   Pix  3 50
 3   Pix  3 51
 3   Pix  3 52
 3   Pix  3 53
 1   Pix  3 54
 3   Pix  3 55
 1   Pix  3 56
 1   Pix  3 57
 3   Pix  3 58
 3   Pix  3 59
 1   Pix  3 60
 3   Pix  3 61
 1   Pix  3 62
 1   Pix  3 63
 1   Pix  3 64
 3   Pix  3 65
 1   Pix  3 66
 1   Pix  3 67
 3   Pix  3 68
 1   Pix  3 69
 1   Pix  3 70
 1   Pix  3 71
 3   Pix  3 72
 1   Pix  3 73
 1   Pix  3 74
 1   Pix  3 75
 1   Pix  3 76
 1   Pix  3 77
 1   Pix  3 78
15   Pix  3 79
 3   Pix  4  0
 1   Pix  4  1
 3   Pix  4  2
 3   Pix  4  3
 1   Pix  4  4
 3   Pix  4  5
 3   Pix  4  6
 1   Pix  4  7
 1   Pix  4  8
 1   Pix  4  9
 3   Pix  4 10
 1   Pix  4 11
 1   Pix  4 12
 1   Pix  4 13
 7   Pix  4 14
 3   Pix  4 15
 1   Pix  4 16
 3   Pix  4 17
 1   Pix  4 18
 1   Pix  4 19
 3   Pix  4 20
 1   Pix  4 21
 7   Pix  4 22
 3   Pix  4 23
 1   Pix  4 24
 1   Pix  4 25
 3   Pix  4 26
 1   Pix  4 27
 1   Pix  4 28
 3   Pix  4 29
 3   Pix  4 30
 1   Pix  4 31
 1   Pix  4 32
 1   Pix  4 33
 3   Pix  4 34
 1   Pix  4 35
 1   Pix  4 36
 1   Pix  4 37
 3   Pix  4 38
 3   Pix  4 39
 3   Pix  4 40
 1   Pix  4 41
 1   Pix  4 42
 3   Pix  4 43
 1   Pix  4 44
 7   Pix  4 45
 3   Pix  4 46
 3   Pix  4 47
 3   Pix  4 48
 3   Pix  4 49
 3   Pix  4 50
 1   Pix  4 51
 3   Pix  4 52
 3   Pix  4 53
 3   Pix  4 54
 3   Pix  4 55
 1   Pix  4 56
 1   Pix  4 57
 1   Pix  4 58
 1   Pix  4 59
 1   Pix  4 60
 1   Pix  4 61
 1   Pix  4 62
 1   Pix  4 63
 1   Pix  4 64
 1   Pix  4 65
 1   Pix  4 66
 1   Pix  4 67
 1   Pix  4 68
 1   Pix  4 69
 1   Pix  4 70
 1   Pix  4 71
 1   Pix  4 72
 1   Pix  4 73
 1   Pix  4 74
 1   Pix  4 75
 1   Pix  4 76
 1   Pix  4 77
 1   Pix  4 78
15   Pix  4 79
 3   Pix  5  0
 1   Pix  5  1
 3   Pix  5  2
 1   Pix  5  3
 1   Pix  5  4
 1   Pix  5  5
 1   Pix  5  6
 3   Pix  5  7
 1   Pix  5  8
 1   Pix  5  9
 3   Pix  5 10
 3   Pix  5 11
 1   Pix  5 12
 1   Pix  5 13
 3   Pix  5 14
 1   Pix  5 15
 1   Pix  5 16
 1   Pix  5 17
 3   Pix  5 18
 1   Pix  5 19
 1   Pix  5 20
 7   Pix  5 21
 1   Pix  5 22
 3   Pix  5 23
 1   Pix  5 24
 3   Pix  5 25
 1   Pix  5 26
 1   Pix  5 27
 3   Pix  5 28
 1   Pix  5 29
 1   Pix  5 30
 3   Pix  5 31
 3   Pix  5 32
 7   Pix  5 33
 3   Pix  5 34
 1   Pix  5 35
 1   Pix  5 36
 1   Pix  5 37
 1   Pix  5 38
 3   Pix  5 39
 3   Pix  5 40
 1   Pix  5 41
 1   Pix  5 42
 3   Pix  5 43
 1   Pix  5 44
 1   Pix  5 45
 1   Pix  5 46
 1   Pix  5 47
 1   Pix  5 48
 1   Pix  5 49
 1   Pix  5 50
 1   Pix  5 51
 1   Pix  5 52
 1   Pix  5 53
 1   Pix  5 54
 1   Pix  5 55
 1   Pix  5 56
 1   Pix  5 57
 1   Pix  5 58
 1   Pix  5 59
 1   Pix  5 60
 1   Pix  5 61
 1   Pix  5 62
 1   Pix  5 63
 1   Pix  5 64
 3   Pix  5 65
 1   Pix  5 66
 1   Pix  5 67
 1   Pix  5 68
 1   Pix  5 69
 1   Pix  5 70
 1   Pix  5 71
 1   Pix  5 72
 1   Pix  5 73
 1   Pix  5 74
 1   Pix  5 75
 1   Pix  5 76
 1   Pix  5 77
 1   Pix  5 78
15   Pix  5 79
 1   Pix  6  0
 3   Pix  6  1
 3   Pix  6  2
 1   Pix  6  3
 3   Pix  6  4
 3   Pix  6  5
 1   Pix  6  6
 3   Pix  6  7
 3   Pix  6  8
 3   Pix  6  9
 1   Pix  6 10
 3   Pix  6 11
 1   Pix  6 12
 3   Pix  6 13
 3   Pix  6 14
 1   Pix  6 15
 1   Pix  6 16
 7   Pix  6 17
 7   Pix  6 18
 1   Pix  6 19
 3   Pix  6 20
 1   Pix  6 21
 3   Pix  6 22
 1   Pix  6 23
 7   Pix  6 24
 7   Pix  6 25
 1   Pix  6 26
 1   Pix  6 27
 7   Pix  6 28
 7   Pix  6 29
 3   Pix  6 30
 1   Pix  6 31
 1   Pix  6 32
 7   Pix  6 33
 1   Pix  6 34
 7   Pix  6 35
 3   Pix  6 36
 1   Pix  6 37
 3   Pix  6 38
 3   Pix  6 39
 3   Pix  6 40
 3   Pix  6 41
 7   Pix  6 42
 3   Pix  6 43
 3   Pix  6 44
 3   Pix  6 45
 3   Pix  6 46
 1   Pix  6 47
 7   Pix  6 48
 3   Pix  6 49
 1   Pix  6 50
 1   Pix  6 51
 1   Pix  6 52
 3   Pix  6 53
 1   Pix  6 54
 3   Pix  6 55
 1   Pix  6 56
 1   Pix  6 57
 1   Pix  6 58
 3   Pix  6 59
 1   Pix  6 60
 1   Pix  6 61
 1   Pix  6 62
 3   Pix  6 63
 1   Pix  6 64
 1   Pix  6 65
 1   Pix  6 66
 3   Pix  6 67
 1   Pix  6 68
 1   Pix  6 69
 1   Pix  6 70
 1   Pix  6 71
 1   Pix  6 72
 1   Pix  6 73
 1   Pix  6 74
 1   Pix  6 75
 3   Pix  6 76
 1   Pix  6 77
 1   Pix  6 78
15   Pix  6 79
 1   Pix  7  0
 7   Pix  7  1
 7   Pix  7  2
 3   Pix  7  3
 3   Pix  7  4
 3   Pix  7  5
 1   Pix  7  6
 1   Pix  7  7
 7   Pix  7  8
 7   Pix  7  9
 3   Pix  7 10
 3   Pix  7 11
 1   Pix  7 12
 1   Pix  7 13
 3   Pix  7 14
 3   Pix  7 15
 1   Pix  7 16
 3   Pix  7 17
 3   Pix  7 18
 1   Pix  7 19
 3   Pix  7 20
 7   Pix  7 21
 3   Pix  7 22
 1   Pix  7 23
 3   Pix  7 24
 7   Pix  7 25
 1   Pix  7 26
 3   Pix  7 27
 3   Pix  7 28
 1   Pix  7 29
 3   Pix  7 30
 1   Pix  7 31
 3   Pix  7 32
 7   Pix  7 33
 3   Pix  7 34
 3   Pix  7 35
 7   Pix  7 36
 3   Pix  7 37
 3   Pix  7 38
 1   Pix  7 39
 3   Pix  7 40
 3   Pix  7 41
11   Pix  7 42
 1   Pix  7 43
 7   Pix  7 44
 1   Pix  7 45
 1   Pix  7 46
 1   Pix  7 47
 3   Pix  7 48
 3   Pix  7 49
11   Pix  7 50
 7   Pix  7 51
 3   Pix  7 52
 1   Pix  7 53
 3   Pix  7 54
 3   Pix  7 55
 7   Pix  7 56
 1   Pix  7 57
 1   Pix  7 58
 7   Pix  7 59
 3   Pix  7 60
 1   Pix  7 61
 3   Pix  7 62
 1   Pix  7 63
 1   Pix  7 64
 1   Pix  7 65
 1   Pix  7 66
 3   Pix  7 67
 1   Pix  7 68
 7   Pix  7 69
 1   Pix  7 70
 1   Pix  7 71
 1   Pix  7 72
 1   Pix  7 73
 3   Pix  7 74
 1   Pix  7 75
 1   Pix  7 76
 1   Pix  7 77
 1   Pix  7 78
15   Pix  7 79
 3   Pix  8  0
 1   Pix  8  1
 1   Pix  8  2
 1   Pix  8  3
 3   Pix  8  4
 1   Pix  8  5
 3   Pix  8  6
 3   Pix  8  7
 1   Pix  8  8
 1   Pix  8  9
 1   Pix  8 10
 1   Pix  8 11
 1   Pix  8 12
 3   Pix  8 13
 1   Pix  8 14
 3   Pix  8 15
 3   Pix  8 16
 7   Pix  8 17
 3   Pix  8 18
 1   Pix  8 19
 1   Pix  8 20
 3   Pix  8 21
11   Pix  8 22
 1   Pix  8 23
 3   Pix  8 24
 3   Pix  8 25
 3   Pix  8 26
 3   Pix  8 27
 7   Pix  8 28
 1   Pix  8 29
 7   Pix  8 30
 3   Pix  8 31
 1   Pix  8 32
 3   Pix  8 33
 1   Pix  8 34
 1   Pix  8 35
 3   Pix  8 36
 3   Pix  8 37
 1   Pix  8 38
 1   Pix  8 39
 1   Pix  8 40
 3   Pix  8 41
 3   Pix  8 42
 3   Pix  8 43
 3   Pix  8 44
 3   Pix  8 45
 1   Pix  8 46
 3   Pix  8 47
 1   Pix  8 48
 3   Pix  8 49
 1   Pix  8 50
 3   Pix  8 51
 3   Pix  8 52
 7   Pix  8 53
 1   Pix  8 54
 7   Pix  8 55
 1   Pix  8 56
 3   Pix  8 57
 1   Pix  8 58
 1   Pix  8 59
 3   Pix  8 60
 3   Pix  8 61
 1   Pix  8 62
 3   Pix  8 63
 1   Pix  8 64
 1   Pix  8 65
 3   Pix  8 66
 1   Pix  8 67
 1   Pix  8 68
 1   Pix  8 69
 3   Pix  8 70
 1   Pix  8 71
 1   Pix  8 72
 1   Pix  8 73
 1   Pix  8 74
 1   Pix  8 75
 1   Pix  8 76
 1   Pix  8 77
 1   Pix  8 78
15   Pix  8 79
 3   Pix  9  0
 3   Pix  9  1
 1   Pix  9  2
 1   Pix  9  3
 3   Pix  9  4
 1   Pix  9  5
 3   Pix  9  6
 3   Pix  9  7
 3   Pix  9  8
 1   Pix  9  9
 3   Pix  9 10
 3   Pix  9 11
 3   Pix  9 12
 1   Pix  9 13
 1   Pix  9 14
 1   Pix  9 15
 1   Pix  9 16
 7   Pix  9 17
 1   Pix  9 18
 3   Pix  9 19
 1   Pix  9 20
 3   Pix  9 21
 3   Pix  9 22
 1   Pix  9 23
 1   Pix  9 24
 3   Pix  9 25
 3   Pix  9 26
 3   Pix  9 27
 1   Pix  9 28
 1   Pix  9 29
 3   Pix  9 30
 3   Pix  9 31
 3   Pix  9 32
 1   Pix  9 33
 3   Pix  9 34
 1   Pix  9 35
 3   Pix  9 36
 3   Pix  9 37
 1   Pix  9 38
 1   Pix  9 39
 1   Pix  9 40
 3   Pix  9 41
 1   Pix  9 42
 7   Pix  9 43
 3   Pix  9 44
 3   Pix  9 45
 3   Pix  9 46
 3   Pix  9 47
 1   Pix  9 48
 3   Pix  9 49
 3   Pix  9 50
 3   Pix  9 51
 1   Pix  9 52
 3   Pix  9 53
 3   Pix  9 54
 3   Pix  9 55
 1   Pix  9 56
 3   Pix  9 57
 1   Pix  9 58
 1   Pix  9 59
 1   Pix  9 60
 3   Pix  9 61
 1   Pix  9 62
 3   Pix  9 63
 1   Pix  9 64
 1   Pix  9 65
 1   Pix  9 66
 1   Pix  9 67
 1   Pix  9 68
 1   Pix  9 69
 1   Pix  9 70
 1   Pix  9 71
 1   Pix  9 72
 3   Pix  9 73
 1   Pix  9 74
 1   Pix  9 75
 1   Pix  9 76
 1   Pix  9 77
 1   Pix  9 78
15   Pix  9 79
 3   Pix 10  0
 1   Pix 10  1
 3   Pix 10  2
 1   Pix 10  3
 3   Pix 10  4
 1   Pix 10  5
 3   Pix 10  6
 3   Pix 10  7
 7   Pix 10  8
 1   Pix 10  9
 1   Pix 10 10
 7   Pix 10 11
 1   Pix 10 12
 3   Pix 10 13
 7   Pix 10 14
 1   Pix 10 15
 3   Pix 10 16
 3   Pix 10 17
 3   Pix 10 18
 3   Pix 10 19
 7   Pix 10 20
 3   Pix 10 21
 7   Pix 10 22
 1   Pix 10 23
 3   Pix 10 24
 1   Pix 10 25
 1   Pix 10 26
 1   Pix 10 27
 3   Pix 10 28
 7   Pix 10 29
 1   Pix 10 30
 1   Pix 10 31
 3   Pix 10 32
 3   Pix 10 33
 1   Pix 10 34
 1   Pix 10 35
 1   Pix 10 36
 1   Pix 10 37
 3   Pix 10 38
 3   Pix 10 39
 3   Pix 10 40
 1   Pix 10 41
 1   Pix 10 42
 1   Pix 10 43
 3   Pix 10 44
 1   Pix 10 45
 1   Pix 10 46
 1   Pix 10 47
 3   Pix 10 48
 1   Pix 10 49
 3   Pix 10 50
 1   Pix 10 51
 1   Pix 10 52
 1   Pix 10 53
 3   Pix 10 54
 7   Pix 10 55
 3   Pix 10 56
 7   Pix 10 57
 1   Pix 10 58
 3   Pix 10 59
 7   Pix 10 60
 1   Pix 10 61
 1   Pix 10 62
 1   Pix 10 63
 3   Pix 10 64
 1   Pix 10 65
 1   Pix 10 66
 1   Pix 10 67
 3   Pix 10 68
 1   Pix 10 69
 1   Pix 10 70
 1   Pix 10 71
 1   Pix 10 72
 3   Pix 10 73
 1   Pix 10 74
 1   Pix 10 75
 1   Pix 10 76
 1   Pix 10 77
 1   Pix 10 78
15   Pix 10 79
 1   Pix 11  0
 1   Pix 11  1
 3   Pix 11  2
 1   Pix 11  3
 1   Pix 11  4
 3   Pix 11  5
 1   Pix 11  6
 1   Pix 11  7
 1   Pix 11  8
 3   Pix 11  9
 3   Pix 11 10
 1   Pix 11 11
 1   Pix 11 12
 3   Pix 11 13
 1   Pix 11 14
 1   Pix 11 15
 1   Pix 11 16
 1   Pix 11 17
 1   Pix 11 18
 1   Pix 11 19
 1   Pix 11 20
 1   Pix 11 21
 7   Pix 11 22
 1   Pix 11 23
 1   Pix 11 24
 3   Pix 11 25
 1   Pix 11 26
 1   Pix 11 27
 1   Pix 11 28
 1   Pix 11 29
 3   Pix 11 30
 3   Pix 11 31
 1   Pix 11 32
 1   Pix 11 33
 3   Pix 11 34
 3   Pix 11 35
 1   Pix 11 36
 3   Pix 11 37
 1   Pix 11 38
 1   Pix 11 39
 7   Pix 11 40
 3   Pix 11 41
 1   Pix 11 42
 1   Pix 11 43
 3   Pix 11 44
 3   Pix 11 45
 3   Pix 11 46
 1   Pix 11 47
 1   Pix 11 48
 1   Pix 11 49
 1   Pix 11 50
 1   Pix 11 51
 1   Pix 11 52
 1   Pix 11 53
 1   Pix 11 54
 1   Pix 11 55
 1   Pix 11 56
 7   Pix 11 57
 1   Pix 11 58
 1   Pix 11 59
 1   Pix 11 60
 1   Pix 11 61
 3   Pix 11 62
 1   Pix 11 63
 1   Pix 11 64
 1   Pix 11 65
 1   Pix 11 66
 1   Pix 11 67
 1   Pix 11 68
 1   Pix 11 69
 1   Pix 11 70
 3   Pix 11 71
 1   Pix 11 72
 1   Pix 11 73
 1   Pix 11 74
 1   Pix 11 75
 1   Pix 11 76
 1   Pix 11 77
 1   Pix 11 78
15   Pix 11 79
 7   Pix 12  0
 1   Pix 12  1
 7   Pix 12  2
 1   Pix 12  3
 3   Pix 12  4
 3   Pix 12  5
 1   Pix 12  6
 1   Pix 12  7
 1   Pix 12  8
 1   Pix 12  9
 3   Pix 12 10
 1   Pix 12 11
 3   Pix 12 12
 3   Pix 12 13
 1   Pix 12 14
 3   Pix 12 15
 1   Pix 12 16
 3   Pix 12 17
 1   Pix 12 18
 1   Pix 12 19
 1   Pix 12 20
 1   Pix 12 21
 3   Pix 12 22
 3   Pix 12 23
 7   Pix 12 24
 3   Pix 12 25
 3   Pix 12 26
 3   Pix 12 27
 1   Pix 12 28
 3   Pix 12 29
 1   Pix 12 30
 3   Pix 12 31
 3   Pix 12 32
 1   Pix 12 33
 3   Pix 12 34
 7   Pix 12 35
 1   Pix 12 36
 7   Pix 12 37
 3   Pix 12 38
 3   Pix 12 39
 1   Pix 12 40
 3   Pix 12 41
 1   Pix 12 42
 3   Pix 12 43
 3   Pix 12 44
 3   Pix 12 45
 1   Pix 12 46
 3   Pix 12 47
 1   Pix 12 48
 7   Pix 12 49
 3   Pix 12 50
 1   Pix 12 51
 3   Pix 12 52
 1   Pix 12 53
 3   Pix 12 54
 1   Pix 12 55
 1   Pix 12 56
 1   Pix 12 57
 1   Pix 12 58
 1   Pix 12 59
 3   Pix 12 60
 3   Pix 12 61
 7   Pix 12 62
 1   Pix 12 63
 3   Pix 12 64
 1   Pix 12 65
 1   Pix 12 66
 3   Pix 12 67
 3   Pix 12 68
 1   Pix 12 69
 1   Pix 12 70
 1   Pix 12 71
 3   Pix 12 72
 3   Pix 12 73
 1   Pix 12 74
 1   Pix 12 75
 1   Pix 12 76
 3   Pix 12 77
 1   Pix 12 78
15   Pix 12 79
 7   Pix 13  0
 1   Pix 13  1
 3   Pix 13  2
 1   Pix 13  3
 3   Pix 13  4
 3   Pix 13  5
 3   Pix 13  6
 7   Pix 13  7
 3   Pix 13  8
 3   Pix 13  9
 3   Pix 13 10
 3   Pix 13 11
 3   Pix 13 12
 7   Pix 13 13
 3   Pix 13 14
 7   Pix 13 15
 3   Pix 13 16
 3   Pix 13 17
 7   Pix 13 18
 3   Pix 13 19
 7   Pix 13 20
 7   Pix 13 21
 3   Pix 13 22
 3   Pix 13 23
 1   Pix 13 24
 3   Pix 13 25
 7   Pix 13 26
 3   Pix 13 27
 3   Pix 13 28
 1   Pix 13 29
 3   Pix 13 30
 3   Pix 13 31
 3   Pix 13 32
 3   Pix 13 33
 3   Pix 13 34
 3   Pix 13 35
 1   Pix 13 36
 3   Pix 13 37
 1   Pix 13 38
 7   Pix 13 39
 3   Pix 13 40
 3   Pix 13 41
 7   Pix 13 42
 3   Pix 13 43
 3   Pix 13 44
 3   Pix 13 45
 1   Pix 13 46
 7   Pix 13 47
 1   Pix 13 48
 1   Pix 13 49
 1   Pix 13 50
 1   Pix 13 51
 1   Pix 13 52
 3   Pix 13 53
 3   Pix 13 54
 7   Pix 13 55
 1   Pix 13 56
 3   Pix 13 57
 1   Pix 13 58
 3   Pix 13 59
 1   Pix 13 60
 1   Pix 13 61
 3   Pix 13 62
 3   Pix 13 63
 1   Pix 13 64
 3   Pix 13 65
 3   Pix 13 66
 3   Pix 13 67
 1   Pix 13 68
 1   Pix 13 69
 1   Pix 13 70
 3   Pix 13 71
 1   Pix 13 72
 1   Pix 13 73
 1   Pix 13 74
 1   Pix 13 75
 3   Pix 13 76
 3   Pix 13 77
 1   Pix 13 78
15   Pix 13 79
 1   Pix 14  0
 1   Pix 14  1
 7   Pix 14  2
 3   Pix 14  3
 1   Pix 14  4
 3   Pix 14  5
 1   Pix 14  6
 3   Pix 14  7
 3   Pix 14  8
 1   Pix 14  9
 1   Pix 14 10
 3   Pix 14 11
 3   Pix 14 12
 3   Pix 14 13
 3   Pix 14 14
 1   Pix 14 15
 3   Pix 14 16
 3   Pix 14 17
 3   Pix 14 18
 1   Pix 14 19
 3   Pix 14 20
 1   Pix 14 21
 3   Pix 14 22
 1   Pix 14 23
 3   Pix 14 24
 3   Pix 14 25
 3   Pix 14 26
 7   Pix 14 27
 3   Pix 14 28
 3   Pix 14 29
 3   Pix 14 30
 3   Pix 14 31
 3   Pix 14 32
 1   Pix 14 33
 7   Pix 14 34
 3   Pix 14 35
 7   Pix 14 36
 3   Pix 14 37
 3   Pix 14 38
 1   Pix 14 39
 7   Pix 14 40
 7   Pix 14 41
 7   Pix 14 42
 1   Pix 14 43
 3   Pix 14 44
 1   Pix 14 45
 1   Pix 14 46
 1   Pix 14 47
 1   Pix 14 48
 3   Pix 14 49
 1   Pix 14 50
 1   Pix 14 51
 7   Pix 14 52
 7   Pix 14 53
 1   Pix 14 54
 3   Pix 14 55
 1   Pix 14 56
 1   Pix 14 57
 1   Pix 14 58
 1   Pix 14 59
 1   Pix 14 60
 1   Pix 14 61
 1   Pix 14 62
 1   Pix 14 63
 3   Pix 14 64
 1   Pix 14 65
 1   Pix 14 66
 1   Pix 14 67
 1   Pix 14 68
 1   Pix 14 69
 1   Pix 14 70
 1   Pix 14 71
 1   Pix 14 72
 1   Pix 14 73
 1   Pix 14 74
 1   Pix 14 75
 1   Pix 14 76
 1   Pix 14 77
 1   Pix 14 78
15   Pix 14 79
 1   Pix 15  0
 3   Pix 15  1
 1   Pix 15  2
 1   Pix 15  3
 7   Pix 15  4
 1   Pix 15  5
 3   Pix 15  6
 1   Pix 15  7
 1   Pix 15  8
 3   Pix 15  9
 1   Pix 15 10
 3   Pix 15 11
 1   Pix 15 12
 1   Pix 15 13
 3   Pix 15 14
 3   Pix 15 15
 1   Pix 15 16
 3   Pix 15 17
 1   Pix 15 18
 3   Pix 15 19
 3   Pix 15 20
 1   Pix 15 21
 1   Pix 15 22
 1   Pix 15 23
 3   Pix 15 24
 1   Pix 15 25
 7   Pix 15 26
 1   Pix 15 27
 3   Pix 15 28
 3   Pix 15 29
 1   Pix 15 30
 3   Pix 15 31
 3   Pix 15 32
 1   Pix 15 33
 3   Pix 15 34
 3   Pix 15 35
 1   Pix 15 36
 3   Pix 15 37
 3   Pix 15 38
 1   Pix 15 39
 3   Pix 15 40
 3   Pix 15 41
 3   Pix 15 42
 7   Pix 15 43
 3   Pix 15 44
 1   Pix 15 45
 1   Pix 15 46
 3   Pix 15 47
 3   Pix 15 48
 1   Pix 15 49
 3   Pix 15 50
 1   Pix 15 51
 1   Pix 15 52
 3   Pix 15 53
 3   Pix 15 54
 1   Pix 15 55
 3   Pix 15 56
 1   Pix 15 57
 1   Pix 15 58
 1   Pix 15 59
 1   Pix 15 60
 3   Pix 15 61
 1   Pix 15 62
 1   Pix 15 63
 1   Pix 15 64
 3   Pix 15 65
 1   Pix 15 66
 1   Pix 15 67
 1   Pix 15 68
 1   Pix 15 69
 1   Pix 15 70
 1   Pix 15 71
 1   Pix 15 72
 1   Pix 15 73
