#
#--------LOG from Wed 11 May 2016 at 15h:08m:06s ---------
#
#voltage(V)	current(A)	timestamp
  +0.032	-2.0752e-09	1462997133
  -9.967	-3.2547e-08	1462997138
 -19.947	-4.6387e-08	1462997143
 -29.944	-5.6755e-08	1462997148
 -39.938	-6.5512e-08	1462997153
 -49.937	-7.5307e-08	1462997158
 -59.916	-8.6356e-08	1462997163
 -69.914	-1.0087e-07	1462997168
 -79.928	-1.2068e-07	1462997173
 -89.928	-3.3760e-07	1462997178
 -99.944	-4.9590e-07	1462997183
-109.960	-6.0794e-07	1462997188
-119.974	-8.1349e-07	1462997194
-129.969	-7.4072e-07	1462997199
-139.981	-5.7392e-07	1462997204
-149.996	-8.2251e-07	1462997209
-159.994	-8.0889e-07	1462997214
-169.965	-1.3407e-06	1462997226
-179.962	-1.4929e-06	1462997231
-189.954	-1.3355e-06	1462997236
-199.952	-1.5544e-06	1462997241
-209.934	-3.3784e-06	1462997246
-219.937	-8.2325e-06	1462997251
-229.940	-2.1139e-05	1462997260
-239.957	-3.6337e-05	1462997265
-249.957	-5.4447e-05	1462997270
-259.974	-7.7633e-05	1462997275
-189.053	-8.8445e-05	1462997280
-271.471	-9.9998e-05	1462997285
