#
#--------LOG from Tue 05 Jan 2016 at 12h:53m:50s ---------
#
#voltage(V)	current(A)	timestamp
  -0.022	-6.4586e-10	1452019722
 -10.007	-6.7650e-09	1452019727
 -19.994	-1.0232e-08	1452019732
 -29.979	-1.3498e-08	1452019737
 -39.962	-2.6883e-08	1452019742
 -49.948	-3.7337e-08	1452019747
 -59.951	-4.3104e-08	1452019752
 -69.936	-3.4145e-08	1452019757
 -79.946	-3.7105e-08	1452019762
 -89.959	-4.1687e-08	1452019767
 -99.973	-5.1596e-08	1452019772
-109.987	-5.7050e-08	1452019777
-119.999	-6.0884e-08	1452019782
-130.013	-6.0962e-08	1452019787
-140.045	-5.5942e-08	1452019792
-150.054	-4.9937e-08	1452019797
-160.039	-3.8291e-08	1452019802
-170.025	-3.9326e-08	1452019807
-180.010	-4.0339e-08	1452019812
-189.993	-4.1860e-08	1452019817
-199.976	-4.2566e-08	1452019822
-209.963	-4.6099e-08	1452019827
-219.948	-5.0811e-08	1452019832
-229.971	-5.0157e-08	1452019838
-239.986	-5.4019e-08	1452019843
-250.002	-7.9677e-08	1452019848
-260.015	-7.1955e-08	1452019853
-270.027	-7.2987e-08	1452019858
-280.040	-7.0617e-08	1452019863
-290.054	-8.8287e-08	1452019868
-300.068	-1.1466e-07	1452019873
-310.072	-1.3155e-07	1452019878
-320.057	-1.4933e-07	1452019883
-330.042	-1.5250e-07	1452019888
-340.026	-1.6101e-07	1452019893
-350.012	-1.7880e-07	1452019898
-359.997	-2.1867e-07	1452019903
-369.982	-2.7809e-07	1452019908
-379.982	-2.6379e-07	1452019913
-389.996	-2.7747e-07	1452019918
-400.028	-2.7056e-07	1452019923
-410.041	-1.8688e-07	1452019928
-420.055	-3.6817e-07	1452019933
-430.068	-4.0326e-07	1452019938
-440.081	-3.4622e-07	1452019943
-450.093	-3.8455e-07	1452019948
-460.083	-4.7822e-07	1452019953
-470.068	-5.1261e-07	1452019958
-480.072	-5.5794e-07	1452019963
-490.056	-6.0008e-07	1452019968
-500.039	-4.7162e-07	1452019973
-510.027	-6.1574e-07	1452019978
-520.010	-5.0447e-07	1452019983
-530.007	-5.7239e-07	1452019988
-540.021	-6.0874e-07	1452019993
-550.037	-7.7584e-07	1452019998
-560.063	-1.4221e-06	1452020010
-570.075	-1.5577e-06	1452020015
-580.090	-2.2542e-06	1452020020
-590.105	-3.5807e-06	1452020025
-600.121	-5.7604e-06	1452020030
