#
#--------LOG from Tue 24 May 2016 at 10h:35m:03s ---------
#
#voltage(V)	current(A)	timestamp
  +0.031	-7.9333e-10	1464103916
  -9.967	-8.4831e-09	1464103921
 -19.946	-1.4321e-08	1464103926
 -29.943	-2.1744e-08	1464103931
 -39.937	-3.0017e-08	1464103936
 -49.935	-3.9923e-08	1464103941
 -59.914	-5.7984e-08	1464103946
 -69.912	-7.3972e-08	1464103951
 -79.926	-8.8051e-08	1464103956
 -89.924	-1.1170e-07	1464103961
 -99.940	-1.3722e-07	1464103966
-109.954	-1.5989e-07	1464103971
-119.965	-1.7897e-07	1464103976
-129.963	-2.4756e-07	1464103981
-139.979	-3.3938e-07	1464103986
-149.993	-4.0939e-07	1464103991
-159.990	-4.2981e-07	1464104009
-169.968	-2.8971e-07	1464104026
-179.966	-3.6454e-07	1464104031
-189.958	-3.1825e-07	1464104036
-199.956	-4.2884e-07	1464104041
-209.935	-4.9847e-07	1464104046
-219.928	-1.4605e-06	1464104058
-229.944	-5.5254e-06	1464104063
-239.954	-1.4129e-05	1464104072
-249.953	-2.3458e-05	1464104077
-259.971	-3.7206e-05	1464104082
-269.984	-5.2669e-05	1464104087
-279.983	-7.4854e-05	1464104092
-288.478	-9.8548e-05	1464104097
-288.484	-9.9998e-05	1464104102
