#
#--------LOG from Tue 27 Sep 2016 at 15h:45m:08s ---------
#
#voltage(V)	current(A)	timestamp
  +0.031	+2.4001e-09	1475008807
  -9.966	-1.5762e-08	1475008812
 -19.946	-2.9991e-08	1475008817
 -29.943	-4.1580e-08	1475008822
 -39.937	-5.3654e-08	1475008827
 -49.935	-6.5268e-08	1475008832
 -59.915	-7.7540e-08	1475008837
 -69.913	-9.0552e-08	1475008842
 -79.927	-1.0455e-07	1475008847
 -89.923	-1.1929e-07	1475008852
 -99.939	-1.3366e-07	1475008857
-109.953	-1.4766e-07	1475008862
-119.964	-1.6293e-07	1475008867
-129.961	-1.7784e-07	1475008872
-139.976	-1.9056e-07	1475008877
-149.988	-2.0636e-07	1475008882
-159.986	-2.2044e-07	1475008887
-169.964	-2.3677e-07	1475008892
-179.962	-2.4823e-07	1475008897
-189.955	-2.6454e-07	1475008902
-199.953	-2.7829e-07	1475008907
-209.931	-2.9297e-07	1475008912
-219.928	-3.0984e-07	1475008917
-229.939	-3.2246e-07	1475008922
-239.955	-3.3996e-07	1475008927
-249.952	-3.5530e-07	1475008932
-259.967	-3.7393e-07	1475008937
-269.978	-3.9138e-07	1475008942
-279.974	-4.1053e-07	1475008947
-289.990	-4.2977e-07	1475008952
-300.005	-4.4664e-07	1475008957
-310.003	-4.7097e-07	1475008962
-319.982	-4.9115e-07	1475008967
-329.979	-5.0734e-07	1475008972
-339.972	-5.2627e-07	1475008977
-349.970	-5.5217e-07	1475008982
-359.950	-5.7337e-07	1475008987
-369.947	-5.9290e-07	1475008992
-379.955	-6.1721e-07	1475008997
-389.970	-6.4028e-07	1475009002
-399.968	-6.5650e-07	1475009007
-409.983	-6.8197e-07	1475009012
-419.994	-7.0429e-07	1475009017
-429.991	-7.2737e-07	1475009022
-440.007	-7.5511e-07	1475009027
-450.021	-7.8662e-07	1475009032
-460.021	-8.0474e-07	1475009037
-469.998	-8.2169e-07	1475009042
-479.996	-8.5553e-07	1475009048
-489.988	-8.6876e-07	1475009053
-499.986	-9.0269e-07	1475009058
-509.965	-9.2848e-07	1475009063
-519.962	-9.4211e-07	1475009068
-529.966	-9.5054e-07	1475009073
-539.984	-9.8993e-07	1475009078
-549.982	-1.0141e-06	1475009083
-559.999	-1.0448e-06	1475009088
-570.011	-1.0716e-06	1475009093
-580.027	-1.0844e-06	1475009098
-590.026	-1.1155e-06	1475009103
-600.042	-1.1302e-06	1475009108
