#
#--------LOG from Tue 24 May 2016 at 14h:55m:59s ---------
#
#voltage(V)	current(A)	timestamp
  +0.030	+9.7760e-11	1464119592
  -9.967	-1.3738e-08	1464119597
 -19.951	-2.9294e-07	1464119602
 -29.949	-4.3184e-07	1464119607
 -39.945	-6.2192e-07	1464119612
 -49.944	-7.6612e-07	1464119617
 -59.917	-2.7134e-06	1464119629
 -69.918	-4.8489e-06	1464119634
 -79.933	-5.2471e-06	1464119639
 -89.931	-6.3613e-06	1464119644
 -99.948	-6.9932e-06	1464119649
-109.964	-7.5966e-06	1464119654
-119.965	-1.1955e-05	1464119667
-129.963	-1.2354e-05	1464119672
-139.977	-1.1273e-05	1464119677
-149.990	-1.6190e-05	1464119682
-159.988	-1.8634e-05	1464119687
-169.968	-2.8147e-05	1464119692
-179.965	-2.7455e-05	1464119697
-189.958	-3.3228e-05	1464119702
-199.956	-4.2038e-05	1464119707
-209.935	-4.6378e-05	1464119712
-219.934	-5.4587e-05	1464119717
-229.944	-4.7018e-05	1464119722
-239.959	-4.4373e-05	1464119727
-249.960	-6.4504e-05	1464119732
-259.974	-5.3847e-05	1464119737
-269.985	-5.9428e-05	1464119742
-279.982	-6.1793e-05	1464119747
-289.999	-7.3540e-05	1464119752
-275.555	-9.9601e-05	1464119757
