#
#--------LOG from Wed 09 Mar 2016 at 15h:27m:42s ---------
#
#voltage(V)	current(A)	timestamp
  +0.033	-1.2536e-10	1457558627
  -9.965	-7.9511e-09	1457558632
 -19.945	-1.4702e-08	1457558637
 -29.942	-2.9766e-08	1457558642
 -39.936	-5.2364e-08	1457558647
 -49.933	-6.6082e-08	1457558652
 -59.913	-8.4576e-08	1457558657
 -69.911	-1.0779e-07	1457558662
 -79.925	-1.2928e-07	1457558667
 -89.922	-1.4941e-07	1457558672
 -99.939	-1.6747e-07	1457558678
-109.954	-1.8411e-07	1457558683
-119.965	-2.0369e-07	1457558688
-129.962	-2.2105e-07	1457558693
-139.978	-2.4218e-07	1457558698
-149.990	-2.3929e-07	1457558703
-159.987	-2.4894e-07	1457558708
-169.967	-2.9300e-07	1457558713
-179.964	-3.2876e-07	1457558718
-189.956	-3.6032e-07	1457558723
-199.953	-3.8808e-07	1457558728
-209.933	-4.2552e-07	1457558733
-219.930	-4.6199e-07	1457558738
-229.941	-4.9932e-07	1457558743
-239.958	-5.3477e-07	1457558748
-249.956	-5.7055e-07	1457558753
-259.972	-5.7903e-07	1457558758
-269.984	-6.1934e-07	1457558763
-279.980	-6.4504e-07	1457558768
-289.996	-6.5615e-07	1457558773
-300.011	-6.0135e-07	1457558778
-310.008	-5.4529e-07	1457558783
-319.987	-5.7967e-07	1457558788
-329.985	-6.3694e-07	1457558793
-339.976	-5.7016e-07	1457558798
-349.975	-7.1487e-07	1457558803
-359.954	-7.7418e-07	1457558808
-369.952	-9.0432e-07	1457558813
-379.950	-1.1169e-06	1457558827
-389.966	-1.3339e-06	1457558832
-399.965	-1.7594e-06	1457558837
-409.985	-5.4306e-06	1457558842
-419.995	-4.4673e-05	1457558850
-429.996	-7.4569e-05	1457558855
-432.622	-9.9998e-05	1457558860
