#
#--------LOG from Tue 24 May 2016 at 10h:31m:27s ---------
#
#voltage(V)	current(A)	timestamp
  +0.032	-5.3004e-11	1464103661
  -9.967	-1.6841e-08	1464103666
 -19.947	-3.3704e-08	1464103671
 -29.944	-5.2212e-08	1464103676
 -39.937	-7.6049e-08	1464103681
 -49.936	-1.1707e-07	1464103686
 -59.916	-1.8139e-07	1464103691
 -69.915	-2.5436e-07	1464103696
 -79.928	-2.9191e-07	1464103701
 -89.926	-3.7634e-07	1464103707
 -99.943	-4.3866e-07	1464103712
-109.956	-3.6136e-07	1464103728
-119.969	-3.9504e-07	1464103733
-129.966	-4.0078e-07	1464103738
-139.982	-5.3834e-07	1464103743
-149.995	-6.0819e-07	1464103748
-159.989	-2.6009e-06	1464103761
-169.973	-7.0401e-07	1464103770
-179.968	-5.3402e-07	1464103775
-189.963	-7.9200e-06	1464103814
-199.952	-1.7124e-05	1464103851
-209.933	-2.8578e-05	1464103856
-219.929	-2.9184e-05	1464103861
-229.943	-5.0886e-05	1464103866
-239.960	-5.6273e-05	1464103871
-249.960	-7.2028e-05	1464103876
-259.977	-8.9665e-05	1464103881
-264.944	-9.9998e-05	1464103886
