#
#--------LOG from Thu 19 May 2016 at 13h:34m:03s ---------
#
#voltage(V)	current(A)	timestamp
  +0.032	-7.3775e-09	1463682519
  -9.967	-6.8156e-08	1463682524
 -19.947	-8.8587e-08	1463682529
 -29.944	-1.0255e-07	1463682534
 -39.937	-1.1334e-07	1463682539
 -49.935	-1.2193e-07	1463682544
 -59.915	-1.4202e-07	1463682549
 -69.913	-1.6192e-07	1463682554
 -79.927	-1.7079e-07	1463682559
 -89.924	-1.7738e-07	1463682564
 -99.939	-1.8341e-07	1463682569
-109.954	-1.8969e-07	1463682574
-119.965	-1.9646e-07	1463682579
-129.962	-2.0276e-07	1463682584
-139.977	-2.0936e-07	1463682589
-149.989	-2.1575e-07	1463682594
-159.987	-2.2307e-07	1463682599
-169.966	-2.2971e-07	1463682604
-179.964	-2.3710e-07	1463682609
-189.957	-2.4462e-07	1463682614
-199.953	-2.5247e-07	1463682619
-209.933	-2.6028e-07	1463682624
-219.930	-2.6869e-07	1463682629
-229.940	-2.7825e-07	1463682634
-239.957	-2.8885e-07	1463682640
-249.954	-2.9837e-07	1463682645
-259.969	-3.0915e-07	1463682650
-269.981	-3.3061e-07	1463682655
-279.977	-3.3883e-07	1463682660
-289.993	-3.5026e-07	1463682665
-300.009	-3.6139e-07	1463682670
-310.006	-3.8293e-07	1463682675
-319.985	-3.7211e-07	1463682680
-329.983	-4.0292e-07	1463682685
-339.975	-4.4648e-07	1463682690
-349.972	-4.0877e-07	1463682695
-359.953	-5.6379e-07	1463682700
-369.951	-5.6420e-07	1463682705
-379.960	-6.7253e-07	1463682710
-389.977	-7.8519e-07	1463682715
-399.976	-8.1446e-07	1463682720
-409.989	-6.8529e-07	1463682725
-420.000	-7.3252e-07	1463682730
-429.997	-6.9927e-07	1463682735
-440.013	-6.5507e-07	1463682740
-450.029	-7.2009e-07	1463682745
-460.028	-7.2563e-07	1463682750
-470.005	-7.0302e-07	1463682755
-480.005	-8.4101e-07	1463682760
-489.997	-8.8852e-07	1463682777
-499.985	-1.2827e-06	1463682789
-509.964	-1.4880e-06	1463682794
-519.960	-2.0193e-06	1463682799
-529.965	-2.6043e-06	1463682804
-539.985	-3.4411e-06	1463682809
-549.986	-4.7194e-06	1463682814
-560.005	-6.0364e-06	1463682819
-570.019	-8.1120e-06	1463682824
-580.027	-1.1113e-05	1463682833
-590.026	-1.4099e-05	1463682838
-600.043	-1.7595e-05	1463682843
