#
#--------LOG from Fri 05 Feb 2016 at 15h:37m:00s ---------
#
#voltage(V)	current(A)	timestamp
  -0.024	-3.7105e-08	1454707870
 -10.012	-1.9595e-07	1454707875
 -19.999	-2.7291e-07	1454707880
 -29.983	-3.2930e-07	1454707885
 -39.968	-3.7508e-07	1454707890
 -49.954	-4.1852e-07	1454707895
 -59.957	-4.5495e-07	1454707900
 -69.942	-4.9073e-07	1454707905
 -79.952	-5.2028e-07	1454707910
 -89.966	-5.4717e-07	1454707915
 -99.981	-5.7506e-07	1454707920
-109.996	-6.0193e-07	1454707925
-120.008	-6.2942e-07	1454707930
-130.023	-6.5983e-07	1454707935
-140.055	-6.8161e-07	1454707940
-150.065	-7.0645e-07	1454707945
-160.050	-7.3384e-07	1454707950
-170.038	-8.7122e-07	1454707955
-180.022	-7.9466e-07	1454707960
-190.005	-8.1238e-07	1454707965
-199.989	-8.5009e-07	1454707970
-209.975	-8.8483e-07	1454707975
-219.542	-1.0146e-06	1454707980
-229.984	-9.6754e-07	1454707997
-239.999	-9.5507e-07	1454708031
-250.017	-1.0342e-06	1454708036
-260.018	-1.0863e-06	1454708049
-270.030	-1.0581e-06	1454708054
-280.044	-1.0904e-06	1454708059
-290.057	-1.1001e-06	1454708064
-300.071	-1.1637e-06	1454708069
-310.074	-1.2187e-06	1454708074
-320.060	-1.2952e-06	1454708079
-330.045	-1.2838e-06	1454708084
-340.028	-1.4014e-06	1454708089
-350.014	-1.5135e-06	1454708094
-359.998	-1.6000e-06	1454708099
-369.983	-1.7659e-06	1454708104
-379.983	-1.8908e-06	1454708109
-389.998	-2.1716e-06	1454708114
-400.030	-2.0449e-06	1454708119
-410.044	-2.0774e-06	1454708124
-420.055	-2.2913e-06	1454708129
-430.068	-2.1232e-06	1454708134
-440.082	-1.7789e-06	1454708139
-450.094	-1.8359e-06	1454708144
-460.083	-2.0248e-06	1454708149
-470.067	-2.1193e-06	1454708154
-480.071	-2.3216e-06	1454708159
-490.053	-2.2374e-06	1454708164
-500.038	-2.1200e-06	1454708169
-510.024	-2.1843e-06	1454708174
-520.009	-2.1026e-06	1454708179
-530.005	-2.3718e-06	1454708184
-540.019	-2.6006e-06	1454708189
-550.034	-2.6494e-06	1454708194
-560.066	-2.8007e-06	1454708200
-570.080	-2.9961e-06	1454708205
-580.092	-2.6627e-06	1454708210
-590.107	-2.3320e-06	1454708215
-600.120	-2.6974e-06	1454708220
