#
#--------LOG from Mon 13 Jun 2016 at 15h:22m:26s ---------
#
#voltage(V)	current(A)	timestamp
  +0.031	-4.3392e-08	1465849038
  -9.972	-3.6223e-07	1465849043
 -19.953	-4.6876e-07	1465849048
 -29.950	-5.4820e-07	1465849053
 -39.944	-6.1442e-07	1465849058
 -49.942	-6.8227e-07	1465849063
 -59.923	-7.3547e-07	1465849068
 -69.922	-7.9806e-07	1465849073
 -79.937	-8.5129e-07	1465849078
 -89.934	-9.0347e-07	1465849083
 -99.951	-9.5449e-07	1465849088
-109.966	-1.0079e-06	1465849093
-119.965	-1.0426e-06	1465849105
-129.963	-1.0882e-06	1465849110
-139.978	-1.1402e-06	1465849115
-149.989	-1.1841e-06	1465849120
-159.987	-1.2274e-06	1465849125
-169.966	-1.2774e-06	1465849130
-179.964	-1.3207e-06	1465849135
-189.956	-1.3628e-06	1465849140
-199.953	-1.4108e-06	1465849145
-209.931	-1.4509e-06	1465849150
-219.928	-1.4981e-06	1465849155
-229.939	-1.5479e-06	1465849160
-239.956	-1.5994e-06	1465849165
-249.953	-1.6490e-06	1465849170
-259.968	-1.6938e-06	1465849176
-269.980	-1.7643e-06	1465849181
-279.976	-1.8103e-06	1465849186
-289.991	-1.8743e-06	1465849191
-300.006	-1.9366e-06	1465849196
-310.004	-1.9896e-06	1465849201
-319.983	-2.0491e-06	1465849206
-329.981	-2.1003e-06	1465849211
-339.974	-2.1547e-06	1465849216
-349.971	-2.2229e-06	1465849221
-359.950	-2.2813e-06	1465849226
-369.948	-2.3464e-06	1465849231
-379.956	-2.3930e-06	1465849236
-389.972	-2.4631e-06	1465849241
-399.969	-2.5180e-06	1465849246
-409.985	-2.5749e-06	1465849251
-419.996	-2.6357e-06	1465849256
-429.993	-2.6964e-06	1465849261
-440.008	-2.7526e-06	1465849266
-450.023	-2.8245e-06	1465849271
-460.022	-2.8808e-06	1465849276
-470.001	-2.9370e-06	1465849281
-479.999	-3.0016e-06	1465849286
-489.990	-3.0631e-06	1465849291
-499.987	-3.1312e-06	1465849296
-509.966	-3.2028e-06	1465849301
-519.964	-3.2817e-06	1465849306
-529.969	-3.3747e-06	1465849311
-539.986	-3.4647e-06	1465849316
-549.985	-3.5630e-06	1465849321
-560.001	-3.6419e-06	1465849326
-570.014	-3.7483e-06	1465849331
-580.030	-3.8538e-06	1465849336
-590.029	-3.9485e-06	1465849341
-600.045	-4.0508e-06	1465849346
