50.9404556016	118.914943279	0.218873551623	6.0	5.45663949465
49.6329142448	161.650603439	0.135656486299	6.0	5.04349222753
48.5637986005	166.721399439	0.226768243884	6.0	5.16166289306
49.9523325459	169.914464928	0.101435997072	6.0	5.37309814227
49.0605926354	58.6376375604	0.269226418656	6.0	5.18035814242
50.3348482495	163.1765829	0.33514933832	6.0	5.47891441964
52.1635231054	124.450748215	0.347039694206	6.0	5.64414862619
50.7776009355	191.833321546	0.376924470551	6.0	5.99577331551
48.2331460602	343.343723403	0.453351560048	6.0	5.33598176167
49.8471924044	238.660965502	0.456917478007	6.0	5.53260304754
52.7403574892	111.329335853	0.4227275464	6.0	5.75083262626
48.5334001765	159.576418914	0.267251179511	6.0	5.23676412755
50.30888868	139.996028125	0.237357404457	6.0	5.62795692952
50.973742172	-9.41333256543	0.209718618444	6.0	5.38904522647
45.8184149763	145.98026248	0.129985503059	6.0	4.78765210798
43.8459239486	199.827851343	0.168843783445	6.0	4.30683406946
