#
#--------LOG from Wed 24 Aug 2016 at 15h:54m:33s ---------
#
#voltage(V)	current(A)	timestamp
  +0.028	+1.8446e-09	1472071772
  -9.969	-5.9282e-10	1472071777
 -19.949	-2.2338e-09	1472071782
 -29.946	-3.6618e-09	1472071787
 -39.940	-4.9263e-09	1472071792
 -49.938	-6.2245e-09	1472071797
 -59.917	-8.1853e-09	1472071802
 -69.915	-1.0874e-08	1472071807
 -79.929	-1.4002e-08	1472071812
 -89.926	-1.7026e-08	1472071818
 -99.941	-1.9977e-08	1472071823
-109.956	-2.2566e-08	1472071828
-119.966	-2.4825e-08	1472071833
-129.963	-2.6875e-08	1472071838
-139.979	-2.8634e-08	1472071843
-149.990	-3.0229e-08	1472071848
-159.988	-3.1630e-08	1472071853
-169.967	-3.2874e-08	1472071858
-179.965	-3.4115e-08	1472071863
-189.957	-3.5185e-08	1472071868
-199.955	-3.6128e-08	1472071873
-209.934	-3.7120e-08	1472071878
-219.932	-3.7967e-08	1472071883
-229.942	-3.8838e-08	1472071888
-239.958	-3.9592e-08	1472071893
-249.956	-4.0356e-08	1472071898
-259.971	-4.1126e-08	1472071903
-269.982	-4.1822e-08	1472071908
-279.977	-4.2684e-08	1472071913
-289.992	-4.3425e-08	1472071918
-300.008	-4.4230e-08	1472071923
-310.006	-4.5221e-08	1472071928
-319.985	-4.6071e-08	1472071933
-329.982	-4.7130e-08	1472071938
-339.975	-4.8021e-08	1472071943
-349.973	-4.9089e-08	1472071948
-359.952	-5.0223e-08	1472071953
-369.949	-5.1404e-08	1472071958
-379.957	-5.2699e-08	1472071963
-389.973	-5.3943e-08	1472071968
-399.970	-5.5237e-08	1472071973
-409.986	-5.6635e-08	1472071978
-419.996	-5.7918e-08	1472071983
-429.993	-5.9386e-08	1472071988
-440.009	-6.0936e-08	1472071993
-450.024	-6.2457e-08	1472071998
-460.023	-6.4008e-08	1472072003
-470.001	-6.5485e-08	1472072008
-479.999	-6.7196e-08	1472072013
-489.992	-6.8719e-08	1472072018
-499.989	-7.0540e-08	1472072023
-509.967	-7.2117e-08	1472072028
-519.964	-7.4012e-08	1472072033
-529.969	-7.6184e-08	1472072038
-539.987	-8.1044e-08	1472072043
-549.986	-9.3500e-08	1472072048
-560.002	-1.1813e-07	1472072053
-570.014	-1.5975e-07	1472072058
-580.032	-2.1907e-07	1472072063
-590.031	-2.9541e-07	1472072068
-600.048	-3.9375e-07	1472072073
