49.8597577918	-64.6222352208	2.39004516279	6.0	5.28229081466
47.4169753676	-34.8845971876	1.33502329737	6.0	4.98171582234
48.5980305905	-162.271936111	2.2529328651	6.0	5.16273120649
42.9702213109	-137.616499658	2.23269844447	6.0	4.66109959655
46.020507954	-222.078117954	2.08022472812	6.0	4.99967251123
45.0218478238	-91.0020578799	3.46248232147	6.0	4.78359768753
45.773571598	-239.920724105	2.1918608112	6.0	4.9118647631
49.0575578019	-100.436603706	2.43745597349	6.0	5.57970054203
43.8847350127	-119.197955729	2.21221782084	6.0	4.86254041721
48.8107789256	-171.490385544	2.48662002237	6.0	5.40002450394
50.5197940652	-156.077685197	2.40483755205	6.0	5.48969264615
50.8234751199	-278.355705032	2.41209147584	6.0	5.56312893455
46.7479372572	-195.667299018	2.18194823526	6.0	4.9659630744
49.9348522274	-223.556533636	1.82080052725	6.0	5.370029257
49.5950943589	-175.542842305	1.2981324012	6.0	5.46115580006
48.8991096199	-132.929210114	1.27497478051	6.0	5.43210066885
