#
#--------LOG from Tue 10 May 2016 at 15h:25m:34s ---------
#
#voltage(V)	current(A)	timestamp
  +0.033	-2.1402e-09	1462911755
  -9.967	-9.5211e-08	1462911760
 -19.948	-1.6789e-07	1462911765
 -29.945	-2.4787e-07	1462911770
 -39.941	-3.2997e-07	1462911775
 -49.939	-4.1362e-07	1462911780
 -59.921	-5.1955e-07	1462911785
 -69.920	-6.3270e-07	1462911790
 -79.935	-7.3037e-07	1462911795
 -89.933	-8.2345e-07	1462911800
 -99.949	-9.0758e-07	1462911805
-109.963	-9.9566e-07	1462911822
-119.964	-1.0833e-06	1462911834
-129.960	-1.1823e-06	1462911839
-139.976	-1.2959e-06	1462911844
-149.988	-1.4521e-06	1462911849
-159.986	-1.4857e-06	1462911854
-169.965	-1.5556e-06	1462911859
-179.963	-1.6044e-06	1462911864
-189.956	-1.9217e-06	1462911869
-199.954	-2.1084e-06	1462911874
-209.932	-2.2743e-06	1462911879
-219.929	-2.3254e-06	1462911884
-229.940	-2.4639e-06	1462911889
-239.956	-2.5802e-06	1462911894
-249.954	-2.7343e-06	1462911899
-259.970	-3.9464e-06	1462911905
-269.977	-1.3286e-05	1462911913
-279.975	-2.7496e-05	1462911918
-289.992	-4.6361e-05	1462911923
-300.010	-7.1596e-05	1462911928
-309.371	-9.9998e-05	1462911933
