#
#--------LOG from Fri 12 Aug 2016 at 16h:01m:02s ---------
#
#voltage(V)	current(A)	timestamp
  +0.030	-2.0407e-09	1471035490
  -9.968	-2.0164e-08	1471035495
 -19.948	-2.9673e-08	1471035500
 -29.946	-3.7294e-08	1471035505
 -39.940	-4.3543e-08	1471035510
 -49.938	-4.9451e-08	1471035515
 -59.919	-5.5883e-08	1471035520
 -69.917	-6.3544e-08	1471035525
 -79.930	-7.1194e-08	1471035530
 -89.927	-7.9541e-08	1471035535
 -99.942	-8.7000e-08	1471035540
-109.956	-9.4430e-08	1471035545
-119.966	-1.0108e-07	1471035550
-129.964	-1.0672e-07	1471035555
-139.978	-1.1257e-07	1471035560
-149.990	-1.1799e-07	1471035565
-159.988	-1.2329e-07	1471035570
-169.968	-1.2942e-07	1471035575
-179.965	-1.3565e-07	1471035580
-189.958	-1.4127e-07	1471035585
-199.956	-1.4780e-07	1471035590
-209.936	-1.5336e-07	1471035595
-219.933	-1.5977e-07	1471035600
-229.944	-1.6609e-07	1471035605
-239.958	-1.7232e-07	1471035610
-249.956	-1.8440e-07	1471035615
-259.974	-3.8632e-07	1471035620
-269.981	-1.7026e-06	1471035632
-279.979	-3.5740e-06	1471035637
-289.999	-6.9480e-06	1471035642
-300.009	-3.2887e-05	1471035651
-310.014	-8.8452e-05	1471035656
-312.284	-9.9999e-05	1471035661
