#
#--------LOG from Thu 07 Jan 2016 at 10h:45m:47s ---------
#
1452185135	 18.22
1452185140	 18.22
1452185146	 18.22
1452185151	 18.22
1452185156	 18.22
1452185161	 18.23
1452185167	 18.23
1452185172	 18.23
1452185177	 18.24
1452185183	 18.24
1452185188	 18.25
1452185193	 18.24
1452185198	 18.25
1452185204	 18.26
1452185210	 18.25
1452185215	 18.28
1452185220	 18.28
1452185225	 18.29
1452185231	 18.30
1452185236	 18.30
1452185242	 18.30
1452185247	 18.30
1452185252	 18.31
1452185257	 18.34
1452185262	 18.34
1452185268	 18.36
1452185273	 18.37
1452185278	 18.38
1452185284	 18.38
1452185290	 18.39
1452185295	 18.40
1452185301	 18.40
1452185307	 18.40
1452185312	 18.42
1452185318	 18.43
1452185323	 18.44
1452185328	 18.45
1452185333	 18.46
1452185338	 18.46
1452185344	 18.45
1452185349	 18.48
1452185354	 18.48
1452185360	 18.49
1452185365	 18.49
1452185370	 18.51
1452185375	 18.52
1452185381	 18.51
1452185386	 18.52
1452185391	 18.54
1452185397	 18.53
1452185402	 18.53
1452185408	 18.52
1452185413	 18.50
1452185418	 18.45
1452185423	 18.40
1452185429	 18.31
1452185434	 18.22
1452185439	 18.12
1452185444	 18.02
1452185450	 17.92
1452185455	 17.77
1452185460	 17.63
1452185466	 17.51
1452185471	 17.40
1452185476	 17.27
1452185482	 17.17
1452185487	 17.09
1452185492	 17.01
1452185497	 16.95
1452185503	 16.91
1452185508	 16.87
1452185514	 16.85
1452185519	 16.84
1452185525	 16.85
1452185531	 16.87
1452185536	 16.88
1452185541	 16.91
1452185546	 16.92
1452185552	 16.96
1452185557	 16.99
1452185562	 17.03
1452185568	 17.08
1452185573	 17.11
1452185578	 17.14
1452185583	 17.18
1452185588	 17.22
1452185593	 17.25
1452185599	 17.28
1452185604	 17.29
1452185609	 17.30
1452185614	 17.31
1452185620	 17.29
1452185625	 17.28
1452185630	 17.26
1452185636	 17.21
1452185641	 17.17
1452185646	 17.13
1452185652	 17.09
1452185657	 17.04
1452185663	 17.00
1452185668	 16.95
1452185673	 16.93
1452185678	 16.89
1452185684	 16.88
1452185689	 16.87
1452185694	 16.87
1452185699	 16.87
1452185704	 16.90
1452185709	 16.90
1452185714	 16.94
1452185720	 16.97
1452185725	 17.00
1452185730	 17.03
1452185735	 17.06
1452185741	 17.12
1452185746	 17.12
1452185751	 17.16
1452185756	 17.17
1452185762	 17.16
1452185767	 17.17
1452185772	 17.16
1452185778	 17.14
1452185783	 17.13
1452185789	 17.09
1452185795	 17.04
1452185801	 16.99
1452185806	 16.95
1452185811	 16.93
1452185816	 16.91
1452185821	 16.88
1452185827	 16.86
1452185832	 16.85
1452185837	 16.85
1452185842	 16.85
1452185848	 16.87
1452185853	 16.90
1452185858	 16.94
1452185864	 16.94
1452185869	 16.99
1452185874	 17.03
1452185879	 17.05
1452185885	 17.08
1452185890	 17.12
1452185895	 17.13
1452185901	 17.17
1452185906	 17.18
1452185911	 17.19
1452185916	 17.18
1452185922	 17.14
1452185927	 17.11
1452185933	 17.09
1452185938	 17.04
1452185943	 17.00
1452185949	 16.98
1452185954	 16.94
1452185959	 16.91
1452185964	 16.88
1452185969	 16.86
1452185975	 16.83
1452185980	 16.85
1452185985	 16.85
1452185990	 16.86
1452185996	 16.88
1452186001	 16.89
1452186006	 16.93
1452186011	 16.94
1452186016	 16.98
1452186022	 17.02
1452186028	 17.06
1452186033	 17.08
1452186038	 17.11
1452186044	 17.14
1452186049	 17.17
1452186055	 17.16
1452186060	 17.16
1452186065	 17.15
1452186070	 17.12
1452186076	 17.09
1452186081	 17.06
1452186086	 17.04
1452186091	 16.99
1452186096	 16.97
1452186102	 16.92
1452186107	 16.89
1452186112	 16.85
1452186117	 16.84
1452186122	 16.83
1452186128	 16.81
1452186133	 16.81
1452186138	 16.82
1452186144	 16.83
1452186149	 16.84
1452186154	 16.87
1452186159	 16.91
1452186165	 16.94
1452186171	 16.98
1452186176	 17.02
1452186181	 17.06
1452186186	 17.09
1452186192	 17.13
1452186197	 17.16
1452186202	 17.15
1452186207	 17.19
1452186212	 17.19
1452186217	 17.19
1452186222	 17.17
1452186228	 17.15
1452186233	 17.13
1452186238	 17.10
1452186243	 17.06
1452186248	 17.02
1452186254	 16.98
1452186259	 16.95
1452186264	 16.93
1452186270	 16.88
1452186275	 16.85
1452186280	 16.84
1452186285	 16.85
1452186291	 16.85
1452186296	 16.86
1452186301	 16.87
1452186306	 16.90
1452186312	 16.92
1452186317	 16.96
1452186322	 16.98
1452186328	 17.03
1452186333	 17.05
1452186339	 17.08
1452186344	 17.13
1452186349	 17.14
1452186355	 17.14
1452186360	 17.15
1452186366	 17.16
1452186371	 17.14
1452186376	 17.12
1452186382	 17.08
1452186387	 17.06
1452186392	 17.03
1452186397	 17.00
1452186403	 16.96
1452186408	 16.93
1452186413	 16.90
1452186419	 16.88
1452186424	 16.86
1452186429	 16.85
1452186434	 16.86
1452186439	 16.87
1452186444	 16.88
1452186450	 16.90
1452186455	 16.94
1452186461	 16.96
1452186467	 16.99
1452186473	 17.04
1452186478	 17.06
1452186483	 17.10
1452186489	 17.13
1452186494	 17.15
1452186499	 17.16
1452186504	 17.15
1452186509	 17.15
1452186515	 17.13
1452186520	 17.11
1452186525	 17.08
1452186530	 17.04
1452186535	 17.02
1452186540	 17.00
1452186546	 16.95
1452186551	 16.92
1452186556	 16.92
1452186561	 16.90
1452186566	 16.88
1452186572	 16.87
1452186577	 16.89
1452186582	 16.90
1452186587	 16.90
1452186592	 16.92
1452186598	 16.94
1452186603	 16.97
1452186608	 17.00
1452186614	 17.02
1452186619	 17.04
1452186624	 17.09
1452186629	 17.11
1452186634	 17.12
1452186640	 17.16
1452186645	 17.16
1452186651	 17.15
1452186656	 17.15
1452186661	 17.13
1452186666	 17.11
1452186671	 17.08
1452186677	 17.04
1452186682	 17.00
1452186687	 16.96
1452186692	 16.92
1452186698	 16.88
