#
#--------LOG from Wed 10 Aug 2016 at 15h:33m:55s ---------
#
#voltage(V)	current(A)	timestamp
  +0.031	+8.5174e-10	1470860947
  -9.967	-1.4124e-09	1470860952
 -19.947	-2.6533e-09	1470860957
 -29.944	-3.9657e-09	1470860962
 -39.938	-5.3128e-09	1470860967
 -49.936	-6.6383e-09	1470860972
 -59.917	-8.7075e-09	1470860977
 -69.915	-1.1634e-08	1470860982
 -79.928	-1.4776e-08	1470860987
 -89.925	-1.8150e-08	1470860992
 -99.940	-2.1390e-08	1470860997
-109.954	-2.4412e-08	1470861002
-119.965	-2.7165e-08	1470861007
-129.961	-2.9270e-08	1470861012
-139.976	-3.1095e-08	1470861017
-149.988	-3.2611e-08	1470861022
-159.987	-3.3858e-08	1470861027
-169.966	-3.4776e-08	1470861032
-179.964	-3.5708e-08	1470861037
-189.957	-3.6507e-08	1470861042
-199.954	-3.7317e-08	1470861047
-209.933	-3.8036e-08	1470861052
-219.930	-3.8840e-08	1470861057
-229.942	-3.9577e-08	1470861062
-239.957	-4.0366e-08	1470861067
-249.954	-4.1147e-08	1470861072
-259.969	-4.2075e-08	1470861077
-269.980	-4.3013e-08	1470861082
-279.976	-4.4009e-08	1470861087
-289.991	-4.4960e-08	1470861092
-300.006	-4.6077e-08	1470861097
-310.003	-4.7254e-08	1470861102
-319.983	-4.8448e-08	1470861107
-329.981	-4.9690e-08	1470861112
-339.974	-5.0975e-08	1470861117
-349.972	-5.2216e-08	1470861122
-359.951	-5.3519e-08	1470861127
-369.949	-5.4847e-08	1470861132
-379.957	-5.6197e-08	1470861137
-389.972	-5.7596e-08	1470861142
-399.970	-5.8948e-08	1470861148
-409.984	-6.0206e-08	1470861153
-419.995	-8.5104e-08	1470861158
-430.001	-8.4475e-07	1470861163
-440.010	-3.1572e-06	1470861175
-450.027	-5.1822e-06	1470861180
-460.030	-8.1447e-06	1470861185
-470.001	-1.4014e-05	1470861194
-479.999	-1.9607e-05	1470861199
-489.992	-2.6279e-05	1470861204
-499.990	-3.5599e-05	1470861209
-509.971	-4.6985e-05	1470861214
-519.971	-6.0179e-05	1470861219
-529.977	-7.4776e-05	1470861224
-539.996	-9.1718e-05	1470861229
-537.437	-9.9999e-05	1470861234
